tick,player_x,player_y,player_z,player_yaw,player_pitch,on_ground,my_vx,my_vy,my_vz,my_hurt,my_health,target_x,target_y,target_z,target_dist,tgt_vx,tgt_vz,tgt_hurt,tgt_health,out_w,out_a,out_s,out_d,out_sprint,out_jump,out_left_click,out_right_click
216644,406090.98530439084,79.0,3098.6657563390645,-9.664,2.673,1,-0.134,0.0,0.1773,0,28.65,406091.2229938272,79.57484567901234,3102.051697530864,3.443,0.0135,0.2242,7,25.0,1,0,0,1,1,0,1,0
216645,406090.83681452094,79.0,3098.8684789194394,-11.515,0.514,1,-0.1485,0.0,0.2027,0,28.65,406091.2364969136,79.69367283950618,3102.275848765432,3.5,0.0135,0.2242,6,25.0,1,0,0,1,1,0,0,0
216646,406090.68404136784,79.0,3099.0875594655854,-12.749,-1.953,1,-0.1528,0.0,0.2191,0,28.65,406091.25,79.8125,3102.5,3.553,0.0135,0.2242,5,25.0,1,0,0,1,1,0,1,0
216647,406090.53127730923,79.0,3099.3170837511266,-13.057,-5.141,1,-0.1528,0.0,0.2295,0,28.65,406091.25,79.86458333333333,3102.6041666666665,3.474,0.0,0.1042,4,26.0,1,0,0,1,1,0,0,0
216648,406090.4123891856,79.0,3099.5024996933957,-15.422,-8.43,1,-0.1189,0.0,0.1854,0,28.65,406091.25,79.91666666666666,3102.708333333333,3.438,0.0,0.1042,3,26.0,1,0,0,1,1,0,0,0
216649,406090.28326358274,79.0,3099.7167121685966,-17.889,-10.384,1,-0.1291,0.0,0.2142,0,28.65,406091.25,79.88194444444444,3102.805555555555,3.355,0.0,0.0972,2,26.0,1,0,0,1,1,0,0,0
216650,406090.1816669795,79.0,3099.902512305945,-19.945,-10.487,1,-0.1016,0.0,0.1858,0,28.65,406091.25,79.84722222222223,3102.9027777777774,3.296,0.0,0.0972,1,26.0,1,0,0,1,1,0,0,0
216651,406090.0932105984,79.0,3100.0810209705637,-20.151,-9.253,1,-0.0885,0.0,0.1785,0,28.65,406091.25,79.66898148148148,3102.9560185185182,3.17,0.0,0.0532,0,26.0,1,0,0,1,1,0,1,0
216652,406090.16280622536,79.0,3100.2331172642535,-20.768,-6.169,1,0.0696,0.0,0.1521,0,28.65,406091.25,79.49074074074073,3103.009259259259,3.022,0.0,0.0532,10,24.5,1,1,0,0,1,0,0,0
216653,406090.30407747475,79.0,3100.3363035765224,-17.786,-3.907,1,0.1413,0.0,0.1032,0,28.65,406091.3020833333,79.4417438271605,3103.2040895061727,3.068,0.0521,0.1948,9,24.5,1,1,0,0,1,0,1,0
216654,406090.4967447441,79.0,3100.452115926327,-15.01,-1.337,1,0.1927,0.0,0.1158,0,28.65,406091.3784722222,79.565329218107,3103.5006430041153,3.223,0.0764,0.2966,8,24.5,1,1,0,0,1,0,0,0
216655,406090.6723428316,79.0,3100.5551346875736,-12.851,-1.645,1,0.1756,0.0,0.103,0,28.65,406091.4548611111,79.6889146090535,3103.797196502058,3.406,0.0764,0.2966,7,24.5,1,1,0,0,1,0,1,0
216656,406090.87823178084,79.0,3100.680563903171,-10.178,-4.112,1,0.2059,0.0,0.1254,0,28.65,406091.53125,79.8125,3104.09375,3.569,0.0764,0.2966,6,24.5,1,1,0,0,1,0,0,0
216657,406091.09725166176,79.0,3100.8233885467125,-5.757,-7.505,1,0.219,0.0,0.1428,0,28.65,406091.5729166667,79.86458333333333,3104.1979166666665,3.516,0.0417,0.1042,5,24.5,1,1,0,0,1,0,1,0
216658,406091.31744011113,79.0,3100.983673530499,-3.393,-8.636,1,0.2202,0.0,0.1603,0,28.65,406091.6111111111,79.84722222222221,3104.340277777778,3.474,0.0382,0.1424,4,24.5,1,1,0,0,1,0,0,0
216659,406091.4866885973,79.0,3101.1225869824457,-1.645,-9.87,1,0.1692,0.0,0.1389,0,28.65,406091.64930555556,79.82986111111111,3104.4826388888887,3.465,0.0382,0.1424,3,24.5,1,1,0,0,1,0,1,0
216660,406091.6735209497,79.0,3101.2877807111067,1.953,-9.87,1,0.1868,0.0,0.1652,0,28.65,406091.6724537037,79.6574074074074,3104.5613425925926,3.339,0.0231,0.0787,2,24.5,1,1,0,0,1,0,0,0
216661,406091.8234971408,79.0,3101.4368713223666,4.421,-7.608,1,0.15,0.0,0.1491,0,28.65,406091.69560185185,79.4849537037037,3104.6400462962965,3.242,0.0231,0.0787,10,23.0,1,1,0,0,1,0,1,0
216662,406091.989994203,79.0,3101.6169719836357,10.075,-5.655,1,0.1665,0.0,0.1801,0,28.65,406091.7137345679,79.43788580246913,3104.749614197531,3.175,0.0181,0.1096,9,23.0,1,1,0,0,1,0,0,0
216663,406092.06042963074,79.0,3101.6986841193316,10.898,-2.262,1,0.0704,0.0,0.0817,0,28.65,406091.73186728393,79.39081790123456,3104.859182098766,3.201,0.0181,0.1096,8,23.0,1,1,0,0,0,0,1,1
216664,406091.9913534843,79.0,3101.8163499785574,7.505,0.925,1,-0.0691,0.0,0.1177,0,28.65,406091.75,79.34375,3104.96875,3.18,0.0181,0.1096,7,23.0,1,0,0,1,1,0,0,0
216665,406091.86562870146,79.0,3101.9340890106905,5.86,1.028,1,-0.1257,0.0,0.1177,0,28.65,406091.7604166667,79.5,3105.0208333333335,3.129,0.0104,0.0521,6,23.0,1,0,0,1,0,0,1,0
216666,406091.6962390797,79.0,3102.0805369471736,4.627,-0.925,1,-0.1694,0.0,0.1464,0,28.65,406091.7708333334,79.65625,3105.072916666667,3.064,0.0104,0.0521,5,23.0,1,0,0,1,1,0,0,0
216667,406091.54179074627,79.0,3102.2128201477676,0.411,-3.804,1,-0.1544,0.0,0.1323,0,28.65,406091.77430555556,79.76041666666667,3105.1111111111113,3.005,0.0035,0.0382,4,24.0,1,0,0,1,1,0,1,0
216668,406091.36497578095,79.0,3102.376404886539,-6.683,-6.786,1,-0.1768,0.0,0.1636,0,28.65,406091.7766203704,79.82986111111111,3105.1365740740744,2.911,0.0023,0.0255,3,24.0,1,0,0,1,1,0,0,0
216669,406091.22646028036,79.0,3102.531971074144,-19.02,-6.477,1,-0.1385,0.0,0.1556,10,28.65,406091.7781635803,79.82407407407408,3105.1535493827164,2.803,0.0015,0.017,2,24.0,1,0,0,1,1,0,0,0
216670,406091.13003615994,79.36,3102.3355527484696,-21.076,-4.935,0,-0.0964,0.36,-0.1964,9,27.15,406091.7797067901,79.81828703703704,3105.170524691358,2.944,0.0015,0.017,1,24.0,1,0,0,1,1,0,1,0
216671,406091.0839698454,79.63440000534058,3102.231236132232,-20.151,-0.206,0,-0.0461,0.2744,-0.1043,8,27.15,406091.7906378601,79.6496913580247,3105.144933127572,2.998,0.0109,-0.0256,10,24.0,1,1,0,0,0,0,1,1
216672,406091.0470769173,79.82491201428223,3102.1386376730247,-14.188,2.365,0,-0.0369,0.1905,-0.0926,7,27.15,406091.80156893004,79.48109567901236,3105.1193415637863,3.094,0.0109,-0.0256,9,22.5,1,1,0,0,0,0,1,1
216673,406091.03066935705,79.9332137851529,3102.06462348092,-10.692,3.701,0,-0.0164,0.1083,-0.074,6,27.15,406091.8572959534,79.43531378600824,3105.339977709191,3.415,0.0557,0.2206,8,22.5,1,1,0,0,0,0,0,0
216674,406091.03719510953,79.96094952114596,3102.011941458645,-7.505,3.701,0,0.0065,0.0277,-0.0527,5,27.15,406091.9361139689,79.56104252400549,3105.7162351394604,3.833,0.0788,0.3763,7,22.5,1,1,0,0,1,0,0,0
216675,406091.0637489452,79.9097305414223,3101.979835470743,-7.402,3.701,0,0.0266,-0.0512,-0.0321,4,27.15,406092.0149319845,79.68677126200274,3106.09249256973,4.227,0.0788,0.3763,6,22.5,1,1,0,0,1,0,0,0
216676,406091.10850406124,79.78113593879031,3101.9664853265895,-7.402,3.29,0,0.0448,-0.1286,-0.0134,3,27.15,406092.0724546563,79.78076417466849,3106.38457837982,4.522,0.0575,0.2921,5,22.5,1,1,0,0,1,0,1,0
216677,406091.1698223429,79.57671322423234,3101.970203000739,-8.842,2.982,0,0.0613,-0.2044,0.0037,2,27.15,406092.1299773281,79.87475708733425,3106.6766641899103,4.813,0.0575,0.2921,4,22.5,1,1,0,0,1,0,0,0
216678,406091.2465956856,79.29797895854058,3101.9855584210377,-7.608,0.72,0,0.0768,-0.2787,0.0154,1,27.15,406092.1875,79.96875,3106.96875,5.115,0.0575,0.2921,3,22.5,1,1,0,0,1,0,1,0
216679,406091.3370990595,79.0,3102.0153348166177,-7.094,0.308,1,0.0905,-0.298,0.0298,0,27.15,406092.2083333333,79.91666666666667,3107.0833333333335,5.223,0.0208,0.1146,2,22.5,1,1,0,0,1,0,0,0
216680,406091.5219247808,79.0,3102.1223940603336,-2.57,-0.72,1,0.1848,0.0,0.1071,0,27.15,406092.2291666666,79.86458333333334,3107.197916666667,5.197,0.0208,0.1146,1,22.5,1,1,0,0,1,0,0,0
216681,406091.7187541045,79.0,3102.2685870324467,2.056,-1.028,1,0.1968,0.0,0.1462,0,27.15,406092.25694444444,79.68055555555556,3107.309027777778,5.115,0.0278,0.1111,0,22.5,1,1,0,0,1,0,0,0
216682,406091.91484704,79.0,3102.44351760646,4.112,-1.131,1,0.1961,0.0,0.1749,0,27.15,406092.28472222225,79.49652777777777,3107.4201388888887,5.015,0.0278,0.1111,0,22.5,1,1,0,0,1,0,0,0
216683,406092.10712785134,79.0,3102.6372058699294,4.627,-1.028,1,0.1923,0.0,0.1937,0,27.15,406092.28356481483,79.33101851851852,3107.4571759259256,4.835,-0.0012,0.037,0,22.5,1,1,0,0,1,0,0,0
216684,406092.2964200376,79.0,3102.841915960975,5.449,-1.131,1,0.1893,0.0,0.2047,0,27.15,406092.2307098766,79.22067901234568,3107.3777006172836,4.542,-0.0529,-0.0795,0,22.5,1,1,0,0,1,0,0,0
216685,406092.4827062715,79.0,3103.0537984305884,6.066,-0.72,1,0.1863,0.0,0.2119,0,27.15,406092.1778549383,79.11033950617283,3107.298225308642,4.257,-0.0529,-0.0795,0,22.5,1,1,0,0,1,0,1,0
216686,406092.666116493,79.0,3103.270607191424,8.636,-0.72,1,0.1834,0.0,0.2168,0,27.15,406092.0977366255,79.07355967078189,3107.177983539095,3.949,-0.0801,-0.1202,0,22.5,1,1,0,0,1,0,0,0
216687,406092.84337867046,79.0,3103.493638832503,11.72,-0.206,1,0.1773,0.0,0.223,0,27.15,406092.0859910837,79.04903978052126,3107.0353223593966,3.622,-0.0117,-0.1427,0,23.5,1,1,0,0,1,0,0,0
216688,406093.011556784,79.0,3103.7240559259412,18.609,0.308,1,0.1682,0.0,0.2304,0,27.15,406092.1302440558,79.03269318701417,3106.898548239598,3.295,0.0443,-0.1368,0,23.5,1,1,0,0,1,0,0,0
216689,406093.12456640974,79.0,3103.9159274649305,25.086,4.832,1,0.113,0.0,0.1919,0,27.15,406092.1744970279,79.01634659350708,3106.761774119799,3.0,0.0443,-0.1368,0,23.5,1,1,0,0,1,0,0,0
216690,406093.2306281645,79.0,3104.142887203827,32.18,4.524,1,0.1061,0.0,0.227,0,27.15,406092.21875,79.0,3106.625,2.68,0.0443,-0.1368,0,23.5,1,1,0,0,1,0,0,0
216691,406093.27153012075,79.0,3104.2442655446644,33.002,8.122,1,0.0409,0.0,0.1014,0,27.15,406092.3645833333,79.0,3106.5208333333335,2.451,0.1458,-0.1042,10,23.5,1,1,0,0,0,0,0,1
216692,406093.2245520902,79.0,3104.4065143840817,30.74,11.104,1,-0.047,0.0,0.1622,10,26.3,406092.5659722222,79.11458333333333,3106.659722222222,2.35,0.2014,0.1389,9,22.0,1,0,0,0,0,0,1,1
216693,406093.19130897697,79.36,3103.991089245906,21.179,14.188,0,-0.0332,0.36,-0.4154,9,26.3,406092.7673611111,79.22916666666666,3106.7986111111113,2.842,0.2014,0.1389,8,22.0,1,0,0,0,1,0,0,0
216694,406093.1639881098,79.63440000534058,3103.7880397491713,19.328,12.749,0,-0.0273,0.2744,-0.203,8,26.3,406092.96875,79.34375,3106.9375,3.169,0.2014,0.1389,7,22.0,1,0,0,0,1,0,1,0
216695,406093.1307264229,79.82491201428223,3103.627320374627,13.777,9.459,0,-0.0333,0.1905,-0.1607,7,26.3,406092.9791666667,79.5,3107.0833333333335,3.475,0.0104,0.1458,6,22.0,1,0,0,0,1,0,0,0
216696,406093.09441892593,79.9332137851529,3103.5058196584478,8.842,5.243,0,-0.0363,0.1083,-0.1215,6,26.3,406093.00694444444,79.65625,3107.2430555555557,3.749,0.0278,0.1597,5,22.0,1,0,0,0,1,0,1,0
216697,406093.0574858305,79.96094952114596,3103.4204348052876,0.411,1.337,0,-0.0369,0.0277,-0.0854,5,26.3,406093.03472222225,79.8125,3107.402777777778,3.985,0.0278,0.1597,4,22.0,1,0,0,0,1,0,0,0
216698,406093.0237203705,79.9097305414223,3103.3682141045497,-4.524,-0.411,0,-0.0338,-0.0512,-0.0522,4,26.3,406093.05439814815,79.8125,3107.4872685185187,4.12,0.0197,0.0845,3,22.0,1,0,0,0,1,0,1,0
216699,406092.9949851454,79.78113593879031,3103.346092244472,-7.608,0.206,0,-0.0287,-0.1286,-0.0221,3,26.3,406093.07407407404,79.8125,3107.571759259259,4.227,0.0197,0.0845,2,22.0,1,0,0,0,1,0,0,0
216700,406092.9721877295,79.57671322423234,3103.351214779367,-4.01,-0.206,0,-0.0228,-0.2044,0.0051,2,26.3,406093.09375,79.8125,3107.65625,4.313,0.0197,0.0845,1,22.0,1,0,0,0,1,0,1,0
216701,406092.9531995463,79.29797895854058,3103.3766313696406,-3.393,0.206,0,-0.019,-0.2787,0.0254,1,26.3,406093.1041666667,79.64583333333333,3107.6666666666665,4.307,0.0104,0.0104,0,22.0,1,0,0,0,1,0,0,0
216702,406092.93740471953,79.0,3103.4251948832434,-3.393,0.206,1,-0.0158,-0.298,0.0486,0,26.3,406093.1111111111,79.43055555555556,3107.611111111111,4.212,0.0069,-0.0556,0,22.0,1,0,0,0,1,0,0,0
216703,406092.93045352795,79.0,3103.596559749657,-3.701,0.822,1,-0.007,0.0,0.1714,0,26.3,406093.11805555556,79.21527777777777,3107.5555555555557,3.969,0.0069,-0.0556,0,22.0,1,0,0,0,1,0,0,0
216704,406092.93865587306,79.0,3103.8172479013183,-3.701,0.925,1,0.0082,0.0,0.2207,0,26.3,406093.1203703704,79.14351851851852,3107.380787037037,3.571,0.0023,-0.1748,0,22.0,1,0,0,0,1,0,1,0
216705,406092.9468582182,79.0,3104.064866569853,-3.701,2.467,1,0.0082,0.0,0.2476,0,26.3,406093.12268518517,79.07175925925927,3107.2060185185182,3.147,0.0023,-0.1748,0,22.0,1,0,0,0,1,0,0,0
216706,406092.9550605633,79.0,3104.2731093788193,-3.084,3.084,1,0.0082,0.0,0.2082,10,25.45,406093.125,79.0,3107.03125,2.763,0.0023,-0.1748,0,22.0,1,0,0,0,1,0,1,0
216707,406092.92864729755,79.36,3103.8805651381062,-4.832,6.58,0,-0.0264,0.36,-0.3925,9,25.45,406093.1145833333,79.0,3106.875,3.022,-0.0104,-0.1562,10,21.5,1,0,0,0,1,0,0,0
216708,406092.92210253235,79.63440000534058,3103.777356997626,-2.982,8.122,0,-0.0065,0.2744,-0.1032,8,25.45,406093.0972222222,79.11458333333333,3107.09375,3.361,-0.0174,0.2188,9,21.5,1,0,0,0,1,0,1,0
216709,406092.9174360774,79.82491201428223,3103.7088829384597,-4.421,10.898,0,-0.0047,0.1905,-0.0685,7,25.45,406093.0798611111,79.22916666666666,3107.3125,3.656,-0.0174,0.2188,8,21.5,1,0,0,0,1,0,0,0
216710,406092.9178265525,79.9332137851529,3103.6516519563615,-4.729,11.001,0,0.0004,0.1083,-0.0572,6,25.45,406093.0740740741,79.3611111111111,3107.5625,3.956,-0.0058,0.25,7,21.5,1,0,0,0,0,0,1,1
216711,406092.9178265525,79.96094952114596,3103.5995717611513,-6.066,9.459,0,0.0,0.0277,-0.0521,5,25.45,406093.0702160494,79.51157407407406,3107.8958333333335,4.322,-0.0039,0.3333,6,21.5,0,0,0,0,0,0,0,0
216712,406092.9178265525,79.9097305414223,3103.552178782144,-4.215,5.449,0,0.0,-0.0512,-0.0474,4,25.45,406093.0663580247,79.66203703703704,3108.229166666667,4.686,-0.0039,0.3333,5,21.5,0,0,0,0,0,0,1,0
216713,406092.9192384317,79.78113593879031,3103.5285980624985,-4.626,2.776,0,0.0014,-0.1286,-0.0236,3,25.45,406093.0546553498,79.76427469135803,3108.590277777778,5.064,-0.0117,0.3611,4,21.5,1,0,0,0,0,0,0,0
216714,406092.9212687401,79.57671322423234,3103.532535441821,-3.496,0.925,0,0.002,-0.2044,0.0039,2,25.45,406093.0429526749,79.86651234567901,3108.9513888888887,5.428,-0.0117,0.3611,3,21.5,1,0,0,0,1,0,1,0
216715,406092.92279217823,79.29797895854058,3103.5579674901865,-3.187,-0.206,0,0.0015,-0.2787,0.0254,1,25.45,406093.0286351166,79.84850823045268,3109.259259259259,5.729,-0.0143,0.3079,2,21.5,1,0,0,0,1,0,0,0
216716,406092.92419855285,79.0,3103.606549622958,-3.496,-1.337,1,0.0014,-0.298,0.0486,0,25.45,406093.01431755826,79.83050411522635,3109.5671296296296,6.019,-0.0143,0.3079,1,21.5,1,0,0,0,1,0,0,0
216717,406092.8379437624,79.0,3103.74800632486,-5.141,-1.851,1,-0.0863,0.0,0.1415,0,25.45,406093.00954503886,79.65783607681756,3109.79475308642,6.085,-0.0048,0.2276,0,21.5,1,0,0,1,1,0,0,0
216718,406092.7074687618,79.0,3103.9249570898314,-6.066,-2.056,1,-0.1305,0.0,0.177,0,25.45,406092.9959466926,79.43855738454504,3109.98816872428,6.086,-0.0136,0.1934,0,21.5,1,0,0,1,1,0,1,0
216719,406092.55454647524,79.0,3104.1226781396986,-7.505,-0.925,1,-0.1529,0.0,0.1977,0,25.45,406092.98234834627,79.21927869227252,3110.18158436214,6.078,-0.0136,0.1934,0,21.5,1,0,0,1,1,0,0,0
216720,406092.3918776451,79.0,3104.333710839884,-8.636,-0.72,1,-0.1627,0.0,0.211,0,25.45,406093.0090655642,79.14618579484835,3110.1523062414267,5.853,0.0267,-0.0293,0,21.5,1,0,0,1,1,0,1,0
216721,406092.2259615028,79.0,3104.5535675322285,-13.16,0.72,1,-0.1659,0.0,0.2199,0,25.45,406093.0357827821,79.07309289742417,3110.1230281207136,5.629,0.0267,-0.0293,0,21.5,1,0,0,1,1,0,0,0
216722,406092.0666980851,79.0,3104.783938391741,-15.319,1.337,1,-0.1593,0.0,0.2304,0,25.45,406093.1696885214,79.04872859828278,3110.0091020804757,5.341,0.1339,-0.1139,0,21.5,1,0,0,1,1,0,1,0
216723,406091.91535407485,79.0,3105.022597757932,-18.198,1.542,1,-0.1513,0.0,0.2387,0,25.45,406093.3035942607,79.02436429914138,3109.895176040238,5.067,0.1339,-0.1139,0,21.5,1,0,0,1,1,0,0,0
216724,406091.77413684945,79.0,3105.2688909942676,-18.917,1.234,1,-0.1412,0.0,0.2463,0,25.45,406093.4836461738,79.01624286609426,3109.7426173601584,4.789,0.1801,-0.1526,0,21.5,1,0,0,1,1,0,1,0
216725,406091.6398787646,79.0,3105.520061395942,-22.824,1.337,1,-0.1343,0.0,0.2512,0,25.45,406093.66369808686,79.00812143304714,3109.590058680079,4.545,0.1801,-0.1526,0,21.5,1,0,0,1,1,0,0,0
216726,406091.5174329041,79.0,3105.7774777740137,-31.871,2.673,1,-0.1224,0.0,0.2574,0,25.45,406093.84375,79.0,3109.4375,4.337,0.1801,-0.1526,0,22.5,1,0,0,1,1,0,1,0
216727,406091.42100252584,79.0,3106.0445264280006,-37.629,2.57,1,-0.0964,0.0,0.267,0,25.45,406094.0104166667,79.0,3109.2083333333335,4.088,0.1667,-0.2292,0,22.5,1,0,0,1,1,0,0,0
216728,406091.3517329312,79.0,3106.319171105347,-46.265,2.982,1,-0.0693,0.0,0.2746,0,25.45,406094.1770833334,79.0,3108.979166666667,3.88,0.1667,-0.2292,0,22.5,1,0,0,1,1,0,0,0
216729,406091.4437798183,79.0,3106.4662335867633,-48.938,3.393,1,0.092,0.0,0.1471,0,25.45,406094.23263888893,79.0,3108.902777777778,3.703,0.0556,-0.0764,0,22.5,1,1,0,0,1,0,0,0
216730,406091.6236351182,79.0,3106.5376557267255,-49.555,4.729,1,0.1799,0.0,0.0714,0,25.45,406094.2881944445,79.0,3108.8263888888887,3.513,0.0556,-0.0764,0,22.5,1,1,0,0,1,0,0,0
216731,406091.8513312076,79.0,3106.5663850327646,-50.275,5.86,1,0.2277,0.0,0.0287,10,23.95,406094.17129629635,79.0,3108.7488425925926,3.185,-0.1169,-0.0775,0,22.5,1,1,0,0,1,0,0,0
216732,406091.63529742253,79.36,3106.2581533467805,-51.2,9.356,0,-0.216,0.36,-0.3082,9,23.95,406094.0543981482,79.0,3108.6712962962965,3.436,-0.1169,-0.0775,0,22.5,1,1,0,0,1,0,0,0
216733,406091.54317123425,79.63440000534058,3106.0870503657197,-49.555,10.178,0,-0.0921,0.2744,-0.1711,8,23.95,406093.88001543214,79.0,3108.676697530864,3.545,-0.1744,0.0054,0,22.5,1,1,0,0,1,0,0,0
216734,406091.4787064665,79.82491201428223,3105.9478707938465,-49.658,11.206,0,-0.0645,0.1905,-0.1392,7,23.95,406093.70563271607,79.0,3108.682098765432,3.622,-0.1744,0.0054,10,22.5,1,0,0,0,1,0,0,0
216735,406091.4394389614,79.9332137851529,3105.837711754514,-44.62,9.047,0,-0.0393,0.1083,-0.1102,6,23.95,406093.5016718107,79.0,3108.704732510288,3.653,-0.204,0.0226,9,21.0,1,0,0,0,1,0,1,0
216736,406091.4215838918,79.96094952114596,3105.7555943182274,-42.975,8.328,0,-0.0179,0.0277,-0.0821,5,23.95,406093.4802812071,79.11458333333333,3108.948988340192,3.893,-0.0214,0.2443,8,21.0,1,0,0,0,1,0,0,0
216737,406091.42267749045,79.9097305414223,3105.699508855723,-37.834,6.991,0,0.0011,-0.0512,-0.0561,4,23.95,406093.45889060356,79.22916666666666,3109.193244170096,4.101,-0.0214,0.2443,7,21.0,1,0,0,0,1,0,0,0
216738,406091.43829189014,79.78113593879031,3105.6685821710826,-31.46,5.963,0,0.0156,-0.1286,-0.0309,3,23.95,406093.5038437357,79.3611111111111,3109.399662780064,4.285,0.045,0.2064,6,21.0,1,0,0,0,1,0,0,0
216739,406091.46576756885,79.57671322423234,3105.6621723221197,-28.17,5.449,0,0.0275,-0.2044,-0.0064,2,23.95,406093.62756249047,79.55324074074073,3109.735191853376,4.611,0.1237,0.3355,5,21.0,1,0,0,0,1,0,0,0
216740,406091.5027816253,79.29797895854058,3105.6787922595813,-27.759,5.346,0,0.037,-0.2787,0.0166,1,23.95,406093.75128124526,79.74537037037037,3110.070720926688,4.954,0.1237,0.3355,4,21.0,1,0,0,0,1,0,0,0
216741,406091.54830290127,79.0,3105.7164610311165,-29.404,3.701,1,0.0455,-0.298,0.0377,0,23.95,406093.86543749686,79.80941358024691,3110.317980617792,5.215,0.1142,0.2473,3,21.0,1,0,0,0,1,0,0,0
216742,406091.6521821093,79.0,3105.8616848762163,-30.124,2.776,1,0.1039,0.0,0.1452,0,23.95,406093.97959374846,79.87345679012346,3110.565240308896,5.32,0.1142,0.2473,2,21.0,1,0,0,0,1,0,0,0
216743,406091.7727129483,79.0,3106.0511455022774,-28.273,1.337,1,0.1205,0.0,0.1895,0,23.95,406094.05931249895,79.78022119341564,3110.7414102059306,5.276,0.0797,0.1762,1,21.0,1,0,0,0,1,0,0,0
216744,406091.89875101147,79.0,3106.26676298643,-22.516,0.206,1,0.126,0.0,0.2156,0,23.95,406094.13903124945,79.68698559670781,3110.917580102965,5.208,0.0797,0.1762,0,21.0,1,0,0,0,1,0,0,0
216745,406092.0163216633,79.0,3106.502117461675,-17.478,-0.411,1,0.1176,0.0,0.2354,0,23.95,406094.18643749965,79.4579903978052,3111.02838673531,5.04,0.0474,0.1108,0,21.0,1,0,0,0,1,0,0,0
216746,406092.1956818809,79.0,3106.690802503711,-18.814,0.514,1,0.1794,0.0,0.1887,0,23.95,406094.23384374985,79.2289951989026,3111.139193367655,4.898,0.0474,0.1108,0,21.0,1,1,0,0,1,0,0,0
216747,406092.4102191792,79.0,3106.851157239434,-18.609,0.617,1,0.2145,0.0,0.1604,0,23.95,406094.2183958332,79.15266346593506,3111.11362891177,4.633,-0.0154,-0.0256,0,22.0,1,1,0,0,1,0,0,0
216748,406092.6436984912,79.0,3106.9965804553467,-17.992,0.925,1,0.2335,0.0,0.1454,0,23.95,406094.21851388883,79.10177564395671,3111.03408594118,4.335,0.0001,-0.0795,0,22.0,1,1,0,0,1,0,0,0
216749,406092.8868930063,79.0,3107.135098880009,-16.553,1.234,1,0.2432,0.0,0.1385,0,23.95,406094.2394259259,79.06785042930447,3110.908140627453,4.009,0.0209,-0.1259,0,22.0,1,1,0,0,1,0,0,0
216750,406093.1339085899,79.0,3107.272673632433,-14.394,1.748,1,0.247,0.0,0.1376,0,23.95,406094.26033796294,79.03392521465224,3110.7821953137263,3.686,0.0209,-0.1259,0,22.0,1,1,0,0,1,0,0,0
216751,406093.3003031726,79.0,3107.471179147096,-13.777,1.542,1,0.1664,0.0,0.1985,10,23.95,406094.3402253086,79.02261680976817,3110.5735468758176,3.272,0.0799,-0.2086,0,22.0,1,0,0,0,1,0,0,0
216752,406093.1732999753,79.36,3107.326552251692,-11.618,2.982,0,-0.127,0.36,-0.1446,9,22.45,406094.42011265433,79.01130840488409,3110.364898437909,3.303,0.0799,-0.2086,0,22.0,1,0,0,0,1,0,0,0
216753,406093.10908036714,79.63440000534058,3107.2725375050136,-16.553,7.197,0,-0.0642,0.2744,-0.054,8,22.45,406094.51965843624,79.0075389365894,3110.1390989586057,3.256,0.0995,-0.2258,10,22.0,1,0,0,0,1,0,1,0
216754,406093.0578872254,79.82491201428223,3107.2478007021687,-23.955,10.59,0,-0.0512,0.1905,-0.0247,7,22.45,406094.61920421815,79.0037694682947,3109.9132994793026,3.196,0.0995,-0.2258,9,20.5,1,0,0,0,1,0,0,0
216755,406093.04026131745,79.9332137851529,3107.257572602837,-27.862,12.954,0,-0.0176,0.1083,0.0098,6,22.45,406094.77738614543,79.11709631219647,3109.8796996528686,3.249,0.1582,-0.0336,8,20.5,1,0,0,0,1,0,1,0
216756,406093.03612939,79.96094952114596,3107.2889731305145,-30.329,14.394,0,-0.0041,0.0277,0.0314,5,22.45,406094.9355680727,79.23042315609823,3109.8460998264345,3.268,0.1582,-0.0336,7,20.5,1,0,0,0,1,0,0,0
216757,406093.03870217234,79.9097305414223,3107.321942524151,-31.255,13.365,0,0.0026,-0.0512,0.033,4,22.45,406095.08204538183,79.42444877073216,3109.92864988429,3.347,0.1465,0.0826,6,20.5,1,0,0,0,0,0,1,1
216758,406093.0407329068,79.78113593879031,3107.3552945406414,-33.516,9.664,0,0.002,-0.1286,0.0334,3,22.45,406095.22852269094,79.61847438536608,3110.011199942145,3.445,0.1465,0.0826,5,20.5,1,0,0,0,0,0,0,1
216759,406093.05154697096,79.57671322423234,3107.4019750125085,-38.657,6.374,0,0.0108,-0.2044,0.0467,2,22.45,406095.33984846063,79.73523292357739,3110.1012166280966,3.542,0.1113,0.09,4,20.5,1,0,0,0,0,0,1,0
216760,406093.0772786529,79.29797895854058,3107.464347425573,-39.993,1.439,0,0.0257,-0.2787,0.0624,1,22.45,406095.4511742303,79.85199146178869,3110.191233314048,3.658,0.1113,0.09,3,20.5,1,0,0,0,1,0,0,0
216761,406093.11706938513,79.0,3107.5406027844742,-39.479,-2.467,1,0.0398,-0.298,0.0763,0,22.45,406095.5195328202,79.83882764119245,3110.252488876032,3.719,0.0684,0.0613,2,20.5,1,0,0,0,1,0,0,0
