update,lifetime,rounds,timeouts,winrate,wr_old,wr_new,wr_script,wr_pin,dealt,taken,hits,mean_combo,max_combo,blk,clk,jmp,whiff,aim_bias,avg_reward,ploss,vloss,staleness,wr_turtle,wr_rusher,wr_kiter,wr_boxer,ent_move,ent_click,ent_block,ent_jump,aim_std,res_yaw,res_pitch,move_top,move_top_frac,wr_trader,mean_combo_taken,max_combo_taken,first_blood,trade_frac,blk_eff,idle_frac,ties,wr_gear_up,wr_gear_dn
109,1144,23,0,0.6956521739130435,0.2857142857142857,0.6666666666666666,0.9230769230769231,0.5714285714285714,412.7243887331633,333.97759722,157,1.7961783439490446,7,0.21435546875,0.953125,0.02294921875,0.1040268456375839,0.4105162370246202,9.373356235433699,-0.001499272882938385,11.08908748626709,1.00634765625,1.0,1.0,1.0,1.0,0.4771515727043152,0.10110743343830109,0.3048784136772156,0.0,0.36264359951019287,-0.4454248547554016,1.207133173942566,0,0.8134765625,0.8,1.2476190476190476,3,0.5652173913043478,0.5414012738853503,0.009523809523809525,0.0224609375,1,0.75,0.6
110,1145,23,0,0.6086956521739131,0.14285714285714285,0.7142857142857143,0.8888888888888888,0.7272727272727273,394.51739656000007,349.59159309,153,1.522875816993464,5,0.220703125,0.96337890625,0.0146484375,0.116600790513834,0.3009395765613167,5.724399143458398,-0.022133326157927513,6.578587532043457,1.0029296875,1.0,1.0,nan,1.0,0.5191781520843506,0.1139247715473175,0.329323410987854,0.0,0.3627525568008423,-0.4263678193092346,1.1462018489837646,0,0.82177734375,0.6666666666666666,1.2682926829268293,5,0.5652173913043478,0.6078431372549019,0.024390243902439025,0.02392578125,3,0.6666666666666666,0.0
111,1146,24,0,0.5833333333333334,0.5,0.0,0.9166666666666666,0.6666666666666666,439.9882006520003,356.41959421999996,171,1.7777777777777777,9,0.234375,0.96923828125,0.02099609375,0.13126843657817108,0.3769184531075629,6.783270963058533,-0.10548140853643417,6.5704345703125,1.00341796875,1.0,nan,0.0,1.0,0.5454831123352051,0.1139087900519371,0.36455750465393066,0.0,0.3627282381057739,-0.44919779896736145,1.1471824645996094,0,0.8125,1.0,1.2440944881889764,3,0.75,0.5789473684210527,0.015748031496062992,0.013671875,1,0.75,0.375
112,1147,24,0,0.6666666666666666,0.6,0.42857142857142855,1.0,0.5714285714285714,406.98718752395354,339.54359357,149,1.604026845637584,5,0.294921875,0.95068359375,0.02197265625,0.13063063063063063,0.2808183106724398,6.5458451642254465,0.01498771458864212,5.929873466491699,1.0029296875,1.0,nan,1.0,1.0,0.7027504444122314,0.13166074454784393,0.3977378308773041,0.0,0.3624803423881531,-0.3543721139431,1.0772831439971924,0,0.72998046875,1.0,1.371900826446281,5,0.5833333333333334,0.5503355704697986,0.008264462809917356,0.01611328125,0,1.0,0.5
113,1148,23,0,0.782608695652174,0.3333333333333333,0.875,0.8333333333333334,0.6666666666666666,399.74838711000035,311.1243900460001,150,1.7933333333333332,7,0.26416015625,0.96435546875,0.02197265625,0.1337099811676083,0.8175928926228596,11.074147839299787,-0.07266364246606827,6.7666096687316895,1.00634765625,1.0,nan,0.3333333333333333,1.0,0.7104978561401367,0.1199587732553482,0.3872221112251282,0.0,0.3621910810470581,-0.3354686498641968,1.0612752437591553,0,0.73779296875,1.0,1.1862745098039216,3,0.5909090909090909,0.5266666666666666,0.0,0.0205078125,1,0.6,0.3333333333333333
114,1149,21,0,0.7142857142857143,0.6,0.7,0.8333333333333334,0.75,398.7151970720001,329.2239863899999,160,1.71875,9,0.234375,0.95263671875,0.0166015625,0.11160714285714286,0.31531368598508464,9.313962073253387,-0.0557306744158268,5.508880615234375,1.00634765625,1.0,nan,1.0,1.0,0.6127740144729614,0.0988798439502716,0.3535623848438263,0.0,0.3619561791419983,-0.3814896047115326,1.1334723234176636,0,0.7548828125,0.0,1.1260504201680672,3,0.4090909090909091,0.61875,0.008403361344537815,0.02294921875,2,0.8,1.0
115,1150,24,0,0.375,0.14285714285714285,0.1111111111111111,0.875,0.4,418.1495883600001,388.59118693000016,149,1.5100671140939597,7,0.23486328125,0.9716796875,0.015625,0.15317286652078774,0.2522846051144737,-0.3050372501344161,0.0617523193359375,6.642678737640381,1.0029296875,1.0,nan,0.5,1.0,0.6532551050186157,0.10537721961736679,0.3567888140678406,0.0,0.3618417978286743,-0.4031144976615906,1.1468009948730469,0,0.73876953125,1.0,1.28,3,0.375,0.6510067114093959,0.016,0.01953125,3,0.3333333333333333,0.16666666666666666
116,1151,21,0,0.7619047619047619,0.3333333333333333,0.75,0.8571428571428571,0.8333333333333334,368.8735967499999,268.7535947700002,146,1.9383561643835616,7,0.32470703125,0.953125,0.02587890625,0.12969924812030076,0.1701650337172382,12.060895156877901,0.031534675508737564,6.487541198730469,1.00341796875,1.0,1.0,nan,0.75,0.7411783933639526,0.12372049689292908,0.40990787744522095,0.0,0.36189788579940796,-0.32085683941841125,1.0019683837890625,0,0.640625,0.875,1.2823529411764707,5,0.5714285714285714,0.4383561643835616,0.03529411764705882,0.021484375,1,1.0,0.2857142857142857
117,1152,23,0,0.782608695652174,0.6666666666666666,0.6,0.9166666666666666,0.2,390.30379038000024,304.2511931499999,145,2.2,11,0.359375,0.96044921875,0.01904296875,0.14734774066797643,0.05331883758625532,11.048957562664004,-0.051312562078237534,8.73832893371582,1.0029296875,nan,1.0,nan,1.0,0.7373368740081787,0.12715035676956177,0.4373903274536133,0.0,0.36204981803894043,-0.3115311861038208,0.994384765625,0,0.67333984375,0.8333333333333334,1.1958762886597938,3,0.5652173913043478,0.5241379310344828,0.010309278350515464,0.021484375,0,1.0,0.4
118,1153,22,0,0.7272727272727273,0.5714285714285714,0.25,1.0,0.8333333333333334,389.3709861450002,300.79799227000007,143,1.5664335664335665,6,0.4130859375,0.9580078125,0.01806640625,0.1450980392156863,0.07792727482965635,9.739352579005532,0.0641387552022934,4.6506476402282715,1.00537109375,1.0,1.0,1.0,1.0,0.7819309830665588,0.14273835718631744,0.4584915339946747,0.0,0.3622763752937317,-0.21121132373809814,0.8616434931755066,0,0.5517578125,1.0,1.2641509433962264,4,0.5909090909090909,0.5944055944055944,0.02830188679245283,0.02734375,1,1.0,0.5
119,1154,24,0,0.5833333333333334,0.625,0.2857142857142857,0.7777777777777778,0.375,402.8041923,354.90278895,154,1.6168831168831168,7,0.302734375,0.96240234375,0.01806640625,0.18617021276595744,0.29757342824080457,3.8578419743606926,0.07864795625209808,7.430152416229248,1.0029296875,0.0,nan,1.0,1.0,0.5801922678947449,0.11523395031690598,0.39145928621292114,0.0,0.3626779317855835,-0.383697509765625,1.0659735202789307,0,0.7392578125,1.0,1.225,3,0.5833333333333334,0.6233766233766234,0.0,0.013671875,0,0.8333333333333334,0.4444444444444444
120,1155,23,0,0.5652173913043478,0.2,0.4444444444444444,0.8888888888888888,0.6666666666666666,399.9415903560002,309.5627855000001,154,1.9545454545454546,9,0.34033203125,0.95947265625,0.01953125,0.13758389261744966,0.48135775856952945,6.505671543255244,-0.029418909922242165,7.903212547302246,1.00537109375,0.0,1.0,1.0,1.0,0.611420750617981,0.10857579857110977,0.3884891867637634,0.0,0.3627062141895294,-0.3528398275375366,1.0272090435028076,0,0.72509765625,1.0,1.5504587155963303,6,0.6086956521739131,0.538961038961039,0.009174311926605505,0.02294921875,1,1.0,0.3333333333333333
121,1156,25,0,0.76,0.6,0.6666666666666666,1.0,0.6666666666666666,426.47919181000015,344.50379283,148,1.6486486486486487,6,0.4052734375,0.955078125,0.02197265625,0.1601123595505618,0.08438734073329429,10.110886328089652,-0.006747890263795853,10.296419143676758,1.00244140625,1.0,1.0,1.0,nan,0.6502290368080139,0.15692946314811707,0.40382498502731323,0.0,0.36257338523864746,-0.2523419260978699,0.972802996635437,0,0.6494140625,1.0,1.3130434782608695,5,0.68,0.5945945945945946,0.02608695652173913,0.01953125,2,0.7777777777777778,0.6666666666666666
122,1157,25,0,0.68,0.5,0.25,0.9230769230769231,0.8333333333333334,431.45359415000013,356.69639227999994,147,1.6054421768707483,6,0.37255859375,0.943359375,0.01904296875,0.16265060240963855,0.17592746393846245,7.06067887107383,0.01670624502003193,6.417959690093994,1.00634765625,1.0,1.0,1.0,1.0,0.5382521152496338,0.13759487867355347,0.4081989526748657,0.0,0.36257874965667725,-0.34056591987609863,1.0902140140533447,0,0.74755859375,0.75,1.3008130081300813,4,0.48,0.5850340136054422,0.016260162601626018,0.0234375,1,1.0,0.0
123,1158,24,0,0.6666666666666666,0.42857142857142855,0.6666666666666666,0.875,0.8,419.36798537000016,343.45038913300004,152,1.5789473684210527,6,0.310546875,0.95947265625,0.02099609375,0.14935064935064934,0.3033687395519243,7.990598144235309,0.1180923655629158,7.869844436645508,1.00537109375,1.0,1.0,nan,0.6666666666666666,0.5073150992393494,0.1251222938299179,0.38388246297836304,0.0,0.3626987338066101,-0.40406543016433716,1.1837475299835205,0,0.80859375,1.0,1.2142857142857142,3,0.7083333333333334,0.5921052631578947,0.007936507936507936,0.01953125,1,0.8,0.6666666666666666
124,1159,27,0,0.6666666666666666,0.4,0.5714285714285714,1.0,1.0,480.42118756400015,358.85279070700005,173,1.7745664739884393,7,0.357421875,0.95166015625,0.01904296875,0.12658227848101267,0.25514708351434734,9.77110517445798,0.012441445142030716,7.273707389831543,1.0029296875,1.0,1.0,1.0,1.0,0.505649983882904,0.10876476019620895,0.404427170753479,0.0,0.36267799139022827,-0.3735502064228058,1.1367592811584473,0,0.76806640625,1.0,1.21875,5,0.7037037037037037,0.630057803468208,0.015625,0.0185546875,3,1.0,0.2
125,1160,24,0,0.5416666666666666,0.25,0.25,0.8333333333333334,0.46153846153846156,418.1347905889997,334.089191261,164,1.7195121951219512,6,0.36962890625,0.95654296875,0.0244140625,0.125,0.31704277496879096,6.422156206914742,-0.012734539806842804,6.86942195892334,1.0029296875,0.75,1.0,0.5,1.0,0.5540804266929626,0.13327771425247192,0.4429931938648224,0.0,0.3622986674308777,-0.34198620915412903,1.0693185329437256,0,0.78271484375,1.0,1.2436974789915967,3,0.7083333333333334,0.5365853658536586,0.01680672268907563,0.017578125,2,0.8571428571428571,0.4
126,1161,23,0,0.7391304347826086,0.5714285714285714,0.6666666666666666,0.9,0.42857142857142855,410.33759104759986,314.1523955419998,176,1.8181818181818181,8,0.353515625,0.9453125,0.02294921875,0.10252365930599369,0.44044160121936876,10.63786369033279,0.023510675877332687,5.717885971069336,1.0029296875,0.8,1.0,1.0,nan,0.5371497869491577,0.16213040053844452,0.42697134613990784,0.0,0.3624385595321655,-0.4188484847545624,1.048415184020996,0,0.8017578125,1.0,1.1714285714285715,3,0.7391304347826086,0.5681818181818182,0.009523809523809525,0.029296875,0,1.0,0.3333333333333333
127,1162,23,0,0.5652173913043478,0.4,0.25,0.9,0.2857142857142857,406.94699262000006,315.46879555000015,149,1.7583892617449663,9,0.39208984375,0.951171875,0.01904296875,0.16559139784946236,0.1534462237346884,8.234853738088914,0.09897151589393616,8.020780563354492,1.00634765625,1.0,nan,1.0,0.8,0.6068799495697021,0.13402831554412842,0.44384151697158813,0.0,0.3627529740333557,-0.3911419212818146,1.0587670803070068,0,0.69775390625,1.0,1.188118811881188,3,0.6086956521739131,0.5570469798657718,0.009900990099009901,0.02978515625,3,0.5714285714285714,0.3333333333333333
128,1163,22,0,0.7272727272727273,0.0,0.6,0.9285714285714286,0.75,396.8379969200004,238.68319607000004,152,1.8289473684210527,6,0.43212890625,0.935546875,0.0244140625,0.1392857142857143,0.09900864754378942,13.985244189071375,-0.012763822451233864,4.6044511795043945,1.00634765625,0.8333333333333334,1.0,1.0,1.0,0.6847213506698608,0.1523636281490326,0.4590424597263336,0.0,0.36253905296325684,-0.2934970259666443,0.9895784854888916,0,0.67529296875,1.0,1.1204819277108433,3,0.7272727272727273,0.4407894736842105,0.03614457831325301,0.02783203125,2,1.0,0.0
129,1164,23,0,0.7391304347826086,0.42857142857142855,0.6,1.0,0.75,422.5329846200003,274.57599282000007,158,2.0063291139240507,7,0.3837890625,0.95458984375,0.0224609375,0.10946196660482375,0.45331807522949746,14.745036311031432,0.012688599526882172,7.354222297668457,1.0029296875,1.0,1.0,1.0,1.0,0.6123446226119995,0.14237061142921448,0.429365336894989,0.0,0.3627607226371765,-0.3630948066711426,1.0228428840637207,0,0.70654296875,1.0,1.31,4,0.6956521739130435,0.5253164556962026,0.0,0.02490234375,2,0.8,1.0
130,1165,23,0,0.6521739130434783,0.5,0.5,1.0,0.5,406.02719049316283,333.61879417000006,150,1.6333333333333333,6,0.33935546875,0.9423828125,0.01611328125,0.1311881188118812,0.10230481645992665,8.360512709954454,-0.003659352660179138,7.281231880187988,1.0029296875,1.0,nan,1.0,1.0,0.5530532002449036,0.13805463910102844,0.40731704235076904,0.0,0.36294203996658325,-0.3152928352355957,1.0748229026794434,0,0.73583984375,1.0,1.2181818181818183,5,0.4782608695652174,0.6733333333333333,0.02727272727272727,0.01513671875,3,0.75,0.3333333333333333
131,1166,25,0,0.6,0.6,0.2857142857142857,0.875,0.5,422.6787969100001,331.60419527999983,162,1.882716049382716,7,0.37109375,0.9326171875,0.0234375,0.11496350364963503,0.30836678764220754,7.126973312001402,0.05067788064479828,5.687087059020996,1.0029296875,0.6666666666666666,1.0,1.0,1.0,0.6023572683334351,0.17035701870918274,0.4283127188682556,0.0,0.36295151710510254,-0.301971435546875,1.0530837774276733,0,0.7041015625,nan,1.2342342342342343,3,0.68,0.5432098765432098,0.018018018018018018,0.01220703125,1,0.6666666666666666,0.2857142857142857
132,1167,25,0,0.64,0.14285714285714285,0.7142857142857143,0.9090909090909091,1.0,470.78198647999994,326.97358469999995,174,1.7586206896551724,7,0.3037109375,0.96533203125,0.02197265625,0.12481203007518797,0.3122488709839192,10.174000097528,0.054804395884275436,7.498115539550781,1.0029296875,1.0,1.0,1.0,1.0,0.4672868549823761,0.1005868911743164,0.4010428786277771,0.0,0.3629458248615265,-0.41096529364585876,1.1877398490905762,0,0.7607421875,0.6666666666666666,1.3306451612903225,4,0.76,0.5632183908045977,0.016129032258064516,0.00927734375,2,1.0,0.5
133,1168,23,0,0.7391304347826086,0.6,0.3333333333333333,1.0,0.4,373.36219377000003,281.39879724,151,1.8278145695364238,7,0.36279296875,0.9443359375,0.02001953125,0.15313653136531366,-0.2880701386143426,11.60950323868384,0.031761832535266876,8.58158016204834,1.0029296875,1.0,nan,nan,1.0,0.5462270975112915,0.15528899431228638,0.40858516097068787,0.0,0.36278054118156433,-0.3188835382461548,1.1201839447021484,0,0.703125,1.0,1.2417582417582418,5,0.6086956521739131,0.543046357615894,0.01098901098901099,0.009765625,2,0.8,0.2
134,1169,22,0,0.6363636363636364,0.2,0.42857142857142855,1.0,0.5,390.03938696000023,292.0379877300001,154,1.7467532467532467,8,0.3046875,0.94287109375,0.0224609375,0.09615384615384616,0.15508632463918653,8.904680728666797,0.10231419652700424,8.521636009216309,1.00341796875,1.0,nan,1.0,1.0,0.5916763544082642,0.15395498275756836,0.397154837846756,0.0,0.3623350262641907,-0.3001328706741333,1.1028432846069336,0,0.72119140625,1.0,1.24,4,0.6818181818181818,0.5324675324675324,0.02,0.00732421875,1,0.75,0.75
135,1170,25,0,0.6,0.42857142857142855,0.45454545454545453,1.0,0.8,432.76499405000015,374.64279145799986,172,1.5988372093023255,7,0.2841796875,0.9443359375,0.02099609375,0.08602150537634409,0.46392158946223644,6.351802731633881,-0.0024335235357284546,8.268590927124023,1.0029296875,1.0,1.0,nan,1.0,0.4987601339817047,0.160263329744339,0.36204057931900024,0.0,0.3622480034828186,-0.463664174079895,1.2188284397125244,0,0.7783203125,1.0,1.330708661417323,6,0.5833333333333334,0.6453488372093024,0.015748031496062992,0.0078125,3,0.6666666666666666,0.42857142857142855
136,1171,23,0,0.6086956521739131,0.375,0.4,0.9,0.7142857142857143,390.5443918300001,324.0903886300003,146,1.6849315068493151,6,0.31396484375,0.91748046875,0.017578125,0.1346153846153846,-0.03385090967352106,6.7977539086896215,0.0008157193660736084,9.957883834838867,1.0029296875,0.8,nan,1.0,1.0,0.573001503944397,0.17807549238204956,0.41532886028289795,0.0,0.36242079734802246,-0.27303346991539,1.1051058769226074,0,0.689453125,nan,1.2571428571428571,5,0.4782608695652174,0.589041095890411,0.047619047619047616,0.0087890625,3,1.0,0.5
137,1172,26,0,0.6153846153846154,0.375,0.375,1.0,0.8571428571428571,470.6219923000001,366.0839921199999,176,1.7670454545454546,9,0.28369140625,0.9521484375,0.02001953125,0.11912225705329153,0.5365418306151952,8.287501994865242,0.02290268987417221,7.310929298400879,1.0029296875,1.0,1.0,1.0,1.0,0.3945058584213257,0.1233992651104927,0.3667847216129303,0.0,0.36255940794944763,-0.44865357875823975,1.2470717430114746,0,0.7998046875,1.0,1.2692307692307692,5,0.6666666666666666,0.6420454545454546,0.015384615384615385,0.00439453125,2,0.875,0.6
138,1173,24,0,0.5833333333333334,0.25,0.5,1.0,0.0,427.9847888399997,385.0183874699999,163,1.5153374233128833,6,0.29541015625,0.94873046875,0.0244140625,0.10801393728222997,0.2923059849471686,5.1721784790566225,0.007283702492713928,8.897113800048828,1.0029296875,1.0,1.0,nan,nan,0.45254069566726685,0.13629192113876343,0.37718015909194946,0.0,0.3625667095184326,-0.3900322914123535,1.2768146991729736,0,0.74755859375,1.0,1.2061068702290076,4,0.625,0.6809815950920245,0.0,0.0078125,4,0.625,0.5
