player_yaw,player_pitch,target_dist,ideal_yaw,ideal_pitch,yaw_error,pitch_error,on_ground,out_w,out_a,out_s,out_d,out_sprint,out_left_click,out_right_click
278.21,4.73,3.266,-80.84,6.93,0.95,2.2,0,1,0,0,0,0,0,0
278.82,3.6,3.404,-80.87,3.36,0.31,-0.24,0,1,0,0,0,0,1,0
278.62,2.67,3.529,-80.84,-0.0,0.54,-2.67,0,1,0,0,0,0,0,0
278.72,2.57,3.601,-80.76,-0.0,0.52,-2.57,0,1,0,0,0,0,1,0
279.85,0.62,3.691,-80.63,-0.0,-0.48,-0.62,0,1,0,0,0,0,0,0
280.57,-0.31,3.727,-80.55,-0.0,-1.12,0.31,1,1,0,0,0,0,1,0
280.67,-1.44,3.592,-80.46,-0.0,-1.13,1.44,1,1,0,0,0,0,0,0
280.88,-1.44,3.35,-80.45,-0.0,-1.33,1.44,1,1,0,0,0,0,1,0
280.78,-0.82,3.1,-80.53,-0.0,-1.31,0.82,1,1,0,0,0,0,0,0
280.26,1.44,2.826,-80.65,-0.0,-0.91,-1.44,1,1,0,0,0,0,1,0
12.75,1.94,5.651,13.47,-0.0,0.72,-1.94,1,1,0,0,1,0,0,0
5.14,2.35,5.288,9.19,-0.0,4.05,-2.35,1,1,0,0,1,0,1,0
0.21,2.87,4.928,4.44,-0.0,4.23,-2.87,1,1,0,0,1,0,0,0
-4.11,3.07,4.582,-0.86,-0.0,3.25,-3.07,1,1,0,0,1,0,1,0
-7.3,3.59,4.254,-3.96,-0.0,3.34,-3.59,1,1,0,0,1,0,0,0
-9.56,4.41,3.927,-4.73,-0.0,4.83,-4.41,1,1,1,0,0,0,1,0
-13.47,5.13,3.537,-2.63,-0.0,10.84,-5.13,1,1,1,0,0,0,0,0
-16.55,6.67,3.165,1.12,-0.0,17.67,-6.67,1,1,1,0,0,0,0,0
-12.75,7.39,2.802,7.59,-0.0,20.33,-7.39,1,1,1,0,0,0,0,0
-2.98,8.01,3.357,12.85,3.09,15.83,-4.92,0,1,1,0,0,0,0,0
15.83,8.32,3.561,16.61,7.39,0.78,-0.93,0,1,0,0,1,0,1,0
23.34,11.4,3.753,19.22,9.99,-4.12,-1.41,0,1,0,0,1,0,0,0
23.85,15.41,3.89,21.41,11.28,-2.44,-4.13,0,1,0,0,1,0,1,0
22.72,15.82,3.954,22.61,11.51,-0.11,-4.31,0,1,0,0,1,0,1,0
20.25,14.9,3.954,23.92,10.74,3.67,-4.16,0,1,0,0,0,0,1,0
19.74,11.92,3.895,24.13,8.95,4.39,-2.96,0,1,0,0,0,0,0,0
22.93,8.83,3.787,24.48,6.05,1.56,-2.78,0,1,0,0,0,0,0,0
24.37,7.49,3.647,22.54,1.86,-1.82,-5.64,0,1,0,0,0,0,1,0
24.37,6.36,3.498,20.55,-0.0,-3.82,-6.36,1,1,0,0,0,0,0,0
23.34,7.19,3.233,18.25,-0.0,-5.09,-7.19,1,1,0,0,0,0,1,0
22.1,7.8,2.938,16.06,-0.0,-6.05,-7.8,1,1,0,0,0,0,0,0
18.81,9.14,2.938,15.9,3.53,-2.92,-5.61,0,1,0,0,0,0,1,0
14.29,9.35,2.849,15.8,9.29,1.51,-0.06,0,1,0,0,0,0,0,0
9.46,10.37,2.704,15.77,14.06,6.32,3.68,0,1,0,0,0,0,1,0
9.05,10.17,2.784,17.73,13.49,8.69,3.33,0,1,0,0,0,0,0,0
11.72,10.37,2.906,19.89,8.68,8.17,-1.69,0,1,0,0,0,0,1,0
19.95,8.21,3.02,21.93,2.86,1.98,-5.36,0,1,0,0,0,0,0,0
23.13,7.29,3.113,23.24,-0.0,0.1,-7.29,0,1,0,0,0,0,0,0
24.16,2.66,3.215,24.44,-0.0,0.28,-2.66,0,1,0,0,0,0,0,0
26.01,-3.09,3.293,25.25,-0.0,-0.77,3.09,0,1,0,0,0,0,0,0
29.92,-7.62,3.366,26.0,-0.0,-3.92,7.62,1,1,0,0,0,0,1,0
30.33,-8.13,3.222,26.55,-0.0,-3.78,8.13,1,1,0,0,0,0,0,0
29.3,-5.67,3.185,27.12,-0.0,-2.18,5.67,1,1,0,0,0,0,1,1
29.3,-4.53,3.13,27.38,-0.0,-1.92,4.53,1,1,0,0,0,0,0,0
29.92,-1.14,3.133,27.67,-0.0,-2.25,1.14,1,1,0,0,0,0,1,1
29.61,-0.01,3.085,27.55,-0.0,-2.06,0.01,1,1,0,0,0,0,0,0
28.99,0.71,3.004,27.39,-0.0,-1.6,-0.71,1,1,0,0,0,0,1,0
30.23,-2.68,2.943,29.12,-0.0,-1.11,2.68,1,1,1,0,0,0,0,0
32.18,-6.18,2.935,31.69,-0.0,-0.49,6.18,1,0,1,0,0,0,1,0
34.03,-8.24,2.943,35.15,-0.0,1.12,8.24,1,0,1,0,0,0,0,0
35.16,-6.38,2.886,38.99,-0.0,3.83,6.38,1,1,1,0,0,0,1,0
36.09,-4.64,2.717,43.35,-0.0,7.27,4.64,1,1,1,0,0,0,0,0
35.06,-0.32,2.621,44.46,-0.0,9.4,0.32,1,1,0,0,1,0,0,1
33.41,1.33,2.704,43.05,-0.0,9.64,-1.33,1,1,0,0,1,0,1,0
31.97,2.66,2.747,40.59,-0.0,8.61,-2.66,1,1,0,0,1,0,0,0
31.97,2.35,2.924,37.79,-0.0,5.81,-2.35,1,1,0,0,1,0,1,0
32.08,0.71,3.083,34.74,-0.0,2.66,-0.71,1,1,0,0,1,0,0,0
32.28,-0.63,3.226,32.37,-0.0,0.09,0.63,1,1,0,0,1,0,1,0
31.67,-2.68,3.353,29.72,-0.0,-1.94,2.68,1,1,0,0,1,0,0,0
30.23,-2.68,3.41,27.39,-0.0,-2.84,2.68,1,1,0,0,1,0,1,0
29.2,-1.24,3.49,26.46,-0.0,-2.74,1.24,1,0,0,0,0,0,0,0
28.68,2.15,3.565,27.57,-0.0,-1.11,-2.15,1,0,1,0,0,0,1,0
30.02,2.87,3.578,29.73,-0.0,-0.3,-2.87,1,1,1,0,0,0,0,0
31.05,2.77,3.528,31.42,-0.0,0.37,-2.77,1,1,1,0,0,0,0,1
32.8,0.81,3.434,34.04,-0.0,1.24,-0.81,1,1,1,0,0,0,0,0
34.75,-0.32,3.169,37.92,-0.0,3.17,0.32,1,1,1,0,0,0,1,0
38.97,-2.07,2.903,42.76,-0.0,3.8,2.07,1,1,1,0,0,0,0,0
41.43,-0.94,2.937,47.7,-0.0,6.26,0.94,1,1,1,0,0,0,0,0
45.85,-0.01,2.97,52.93,-0.0,7.08,0.01,1,1,1,0,0,0,0,0
51.41,2.05,3.162,55.83,-0.0,4.42,-2.05,1,1,1,0,0,0,0,0
55.62,4.2,3.357,58.04,-0.0,2.42,-4.2,1,1,1,0,0,0,1,0
56.55,4.62,3.447,58.63,-0.0,2.09,-4.62,1,1,0,0,0,0,0,0
56.44,2.56,3.54,58.21,-0.0,1.77,-2.56,1,1,0,0,0,0,1,0
56.24,-0.94,3.505,57.57,-0.0,1.33,0.94,1,1,0,0,0,0,0,0
55.52,-2.17,3.497,56.74,-0.0,1.22,2.17,1,1,0,0,0,0,1,0
56.24,-2.27,3.363,56.27,-0.0,0.03,2.27,1,1,0,0,0,0,0,0
55.62,1.33,3.268,55.73,-0.0,0.11,-1.33,1,1,0,0,0,0,1,0
55.42,2.15,3.372,56.91,-0.0,1.49,-2.15,1,0,1,0,0,0,0,0
55.21,2.25,3.528,57.58,-0.0,2.37,-2.25,1,0,1,0,0,0,1,1
56.03,1.63,3.642,59.42,-0.0,3.39,-1.63,1,1,1,0,0,0,0,0
56.55,3.59,3.712,61.77,-0.0,5.22,-3.59,1,1,1,0,0,0,0,0
55.62,4.1,3.775,64.35,-0.0,8.72,-4.1,1,1,1,0,0,0,0,0
55.42,4.1,3.841,67.05,-0.0,11.64,-4.1,1,1,1,0,0,0,0,0
55.42,4.1,3.774,70.36,-0.0,14.95,-4.1,1,1,1,0,0,0,0,0
63.74,1.74,3.717,73.83,-0.0,10.09,-1.74,1,1,1,0,0,0,0,0
70.22,1.94,3.532,76.19,-0.0,5.97,-1.94,1,1,0,0,0,0,0,0
70.01,4.31,3.341,76.03,-0.0,6.02,-4.31,1,1,0,0,1,0,0,0
69.91,5.75,3.081,74.48,-0.0,4.57,-5.75,1,1,0,0,1,0,0,0
70.94,5.75,2.874,72.12,-0.0,1.18,-5.75,1,1,0,0,1,0,1,0
71.66,6.16,3.173,71.31,1.28,-0.35,-4.88,0,1,0,0,1,0,1,0
70.63,9.45,3.558,71.3,4.32,0.66,-5.13,0,1,0,0,1,0,0,0
68.06,10.37,3.961,71.28,4.53,3.22,-5.84,0,1,0,0,1,0,1,0
63.85,11.3,4.333,71.28,3.64,7.44,-7.66,0,1,0,0,1,0,1,1
63.43,11.5,4.716,71.28,1.81,7.84,-9.69,0,1,0,0,0,0,0,0
65.28,10.58,5.066,71.37,-0.0,6.09,-10.58,0,1,0,0,0,0,0,0
66.52,8.52,5.345,71.39,-0.0,4.87,-8.52,0,1,0,0,0,0,1,0
68.47,7.49,5.603,71.46,-0.0,2.99,-7.49,0,1,0,0,0,0,0,0
70.32,7.19,5.779,71.5,-0.0,1.18,-7.19,0,1,0,0,0,0,0,0
71.76,6.78,5.938,71.57,-0.0,-0.19,-6.78,1,1,0,0,0,0,0,0
71.76,6.78,5.995,72.54,-0.0,0.78,-6.78,1,0,1,0,0,0,0,0
71.76,6.78,5.944,75.92,-0.0,4.16,-6.78,1,1,1,0,0,0,0,0
73.3,4.92,5.771,78.03,-0.0,4.73,-4.92,1,1,1,0,0,0,0,0
77.73,4.31,5.457,79.83,-0.0,2.11,-4.31,1,1,1,0,0,0,1,0
85.95,5.95,5.126,81.85,-0.0,-4.1,-5.95,1,1,1,0,0,0,1,0
93.87,8.63,4.73,83.19,-0.0,-10.68,-8.63,1,1,1,0,0,0,0,0
94.69,8.93,4.311,84.49,-0.0,-10.2,-8.93,1,1,1,0,0,0,1,0
94.89,8.93,3.853,85.56,-0.0,-9.33,-8.93,1,1,1,0,0,0,0,0
95.92,8.83,3.387,86.8,-0.0,-9.13,-8.83,1,1,1,0,0,0,0,0
96.85,8.73,2.908,88.18,-0.0,-8.67,-8.73,1,1,1,0,0,0,1,0
102.71,9.55,2.427,90.0,-0.0,-12.71,-9.55,1,1,1,0,0,0,1,0
105.48,9.96,1.934,91.96,-0.0,-13.53,-9.96,1,1,1,0,0,0,0,0
105.07,11.2,1.483,93.19,-0.0,-11.88,-11.2,1,1,1,0,0,0,1,0
104.04,13.97,1.718,93.32,6.11,-10.72,-7.86,0,1,1,0,0,0,1,0
100.45,20.65,2.063,95.92,9.66,-4.53,-11.0,0,1,1,0,0,0,1,0
99.83,23.53,2.448,97.9,8.58,-1.93,-14.96,0,0,1,0,0,0,1,1
102.4,23.22,2.791,99.64,6.19,-2.76,-17.03,0,1,1,0,0,0,1,1
100.24,21.27,3.175,100.9,3.0,0.66,-18.28,0,1,1,0,0,0,0,0
96.85,17.16,3.537,102.16,-0.0,5.31,-17.16,0,1,1,0,0,0,0,0
96.75,11.3,3.833,103.15,-0.0,6.4,-11.3,0,1,0,0,0,0,1,0
98.18,3.79,4.083,103.98,-0.0,5.8,-3.79,0,1,0,0,0,0,0,0
98.8,2.97,4.286,104.61,-0.0,5.81,-2.97,0,1,0,0,0,0,0,0
98.8,4.1,4.476,105.2,-0.0,6.39,-4.1,1,1,0,0,0,0,1,0
99.52,5.03,4.417,105.88,-0.0,6.36,-5.03,1,1,0,0,0,0,0,0
101.06,5.95,4.311,106.5,-0.0,5.44,-5.95,1,1,0,0,0,0,0,0
101.78,6.26,4.035,107.17,-0.0,5.39,-6.26,1,1,0,0,0,0,1,0
104.97,6.88,3.742,107.88,-0.0,2.91,-6.88,1,1,0,0,0,0,0,0
107.75,7.6,3.379,111.18,-0.0,3.44,-7.6,1,1,1,0,0,0,0,0
108.77,7.91,3.094,115.39,-0.0,6.61,-7.91,1,1,1,0,0,0,1,0
113.71,8.63,2.773,122.42,-0.0,8.71,-8.63,1,1,1,0,0,0,0,0
118.13,9.35,2.786,129.35,-0.0,11.22,-9.35,1,1,1,0,0,0,0,0
124.09,10.58,2.827,136.22,-0.0,12.12,-10.58,1,1,1,0,0,0,1,0
136.33,12.12,2.894,141.34,-0.0,5.01,-12.12,1,1,1,0,0,0,0,0
139.93,13.05,3.068,141.97,-0.0,2.04,-13.05,1,1,0,0,0,0,1,0
139.72,12.74,3.199,141.82,-0.0,2.1,-12.74,1,1,0,0,0,0,1,0
139.21,9.76,3.324,141.19,-0.0,1.99,-9.76,1,0,0,0,0,0,0,0
137.77,3.69,3.502,140.39,-0.0,2.62,-3.69,1,0,0,0,0,0,0,0
136.64,-0.01,3.488,139.76,-0.0,3.13,0.01,1,1,0,0,0,0,1,0
136.53,-0.52,3.425,139.16,-0.0,2.63,0.52,1,1,0,0,0,0,0,0
136.53,0.09,3.29,138.74,-0.0,2.2,-0.09,1,1,0,0,0,0,1,0
138.28,1.63,3.317,139.91,-0.0,1.63,-1.63,1,1,1,0,0,0,1,0
142.8,3.38,3.358,141.98,-0.0,-0.82,-3.38,1,1,1,0,0,0,0,0
144.55,4.41,3.439,143.73,-0.0,-0.83,-4.41,1,1,1,0,0,0,1,0
144.55,4.31,3.443,144.5,-0.0,-0.05,-4.31,1,1,0,0,0,0,1,0
143.01,1.63,3.456,143.08,-0.0,0.07,-1.63,1,1,0,0,1,0,0,0
138.69,-0.83,3.447,140.85,-0.0,2.16,0.83,1,1,0,0,1,0,1,0
134.07,-3.3,3.424,137.9,-0.0,3.84,3.3,1,1,0,0,1,0,1,0
133.86,-3.4,3.289,134.75,-0.0,0.89,3.4,1,1,0,0,1,0,0,0
132.63,-1.76,3.158,131.2,-0.0,-1.43,1.76,1,1,0,0,1,0,0,0
130.26,0.2,3.097,128.01,-0.0,-2.25,-0.2,1,0,0,0,1,0,1,0
129.13,2.87,3.075,128.07,-0.0,-1.06,-2.87,1,0,1,0,0,0,0,0
128.62,5.64,2.864,129.51,-0.0,0.89,-5.64,1,1,1,0,0,0,0,0
128.82,6.98,2.796,131.71,-0.0,2.89,-6.98,1,1,1,0,0,0,1,0
131.8,8.01,2.758,134.66,-0.0,2.85,-8.01,1,1,1,0,0,0,0,0
137.36,9.35,2.719,137.98,-0.0,0.63,-9.35,1,1,1,0,0,0,0,0
140.44,7.39,2.746,140.34,-0.0,-0.1,-7.39,1,1,1,0,0,0,1,0
143.94,1.33,2.756,143.08,-0.0,-0.86,-1.33,1,1,1,0,0,0,1,0
145.17,-0.42,2.691,146.31,-0.0,1.14,0.42,1,1,1,0,0,0,0,0
145.07,-0.22,2.655,148.73,-0.0,3.66,0.22,1,1,1,0,0,0,1,0
144.86,0.91,2.47,150.24,-0.0,5.38,-0.91,1,1,0,0,0,0,1,0
143.73,4.31,2.245,148.5,-0.0,4.77,-4.31,1,1,0,0,1,0,0,0
141.88,7.6,2.473,145.27,-0.0,3.39,-7.6,0,0,0,0,1,0,1,0
140.13,9.24,2.686,143.11,5.26,2.98,-3.98,0,0,0,0,1,0,1,0
139.41,9.35,2.772,141.27,10.64,1.86,1.3,0,1,0,0,1,0,0,0
137.97,8.73,3.053,139.87,10.42,1.89,1.69,0,1,0,0,1,0,0,0
134.37,7.6,3.29,139.16,7.65,4.78,0.05,0,1,0,0,1,0,1,0
132.01,6.67,3.504,138.41,4.01,6.4,-2.66,0,1,0,0,1,0,0,0
132.01,6.67,3.745,137.93,-0.0,5.92,-6.67,0,1,0,0,0,0,1,0
132.01,6.88,3.987,137.62,-0.0,5.61,-6.88,0,1,0,0,0,0,1,0
133.24,7.08,4.197,137.73,-0.0,4.49,-7.08,0,1,1,0,0,0,0,0
136.02,6.36,4.42,138.13,-0.0,2.11,-6.36,1,1,1,0,0,0,1,0
137.97,5.13,4.421,139.72,-0.0,1.75,-5.13,1,1,1,0,0,0,1,0
141.16,4.51,4.402,141.98,-0.0,0.82,-4.51,1,1,1,0,0,0,1,0
143.83,4.51,4.299,144.55,-0.0,0.72,-4.51,1,1,1,0,0,0,0,0
144.96,4.62,4.201,147.35,-0.0,2.39,-4.62,1,1,1,0,0,0,1,0
148.66,5.23,3.974,150.51,-0.0,1.84,-5.23,1,1,1,0,0,0,0,0
153.91,6.47,3.75,153.99,-0.0,0.08,-6.47,1,1,1,0,0,0,0,0
157.61,7.49,3.411,157.08,-0.0,-0.53,-7.49,1,1,1,0,0,0,1,0
168.4,9.04,3.068,160.67,-0.0,-7.73,-9.04,1,1,1,0,0,0,1,0
173.54,9.86,2.693,166.45,-0.0,-7.09,-9.86,1,1,1,0,0,0,0,0
174.16,10.99,2.37,173.05,-0.0,-1.11,-10.99,1,1,1,0,0,0,1,0
174.68,11.3,2.048,177.81,-0.0,3.14,-11.3,1,1,0,0,1,0,0,0
171.69,12.12,2.006,-179.8,-0.0,8.5,-12.12,1,1,0,0,1,0,0,0
167.58,12.84,2.178,-179.68,-0.0,12.73,-12.84,1,0,0,0,1,0,1,0
166.66,12.84,2.287,-179.95,-0.0,13.39,-12.84,1,1,0,0,1,0,0,0
165.83,12.53,2.404,178.6,-0.0,12.77,-12.53,1,1,0,0,1,0,0,0
167.79,8.83,2.508,177.18,-0.0,9.39,-8.83,1,1,0,0,1,0,1,0
171.08,3.69,2.541,174.79,-0.0,3.72,-3.69,1,1,0,0,1,0,0,0
171.8,2.56,2.578,172.24,-0.0,0.44,-2.56,1,1,0,0,1,0,0,0
169.95,3.59,2.554,170.06,-0.0,0.11,-3.59,1,1,0,0,1,0,1,0
169.33,5.75,2.605,167.36,-0.0,-1.97,-5.75,1,0,0,0,1,0,0,0
169.33,8.52,2.62,168.33,-0.0,-1.0,-8.52,1,0,1,0,0,0,1,0
169.23,9.35,2.872,169.77,-0.0,0.54,-9.35,1,1,1,0,0,0,1,1
172.11,9.45,3.157,170.89,-0.0,-1.21,-9.45,1,1,1,0,0,0,1,1
176.32,7.08,3.371,173.17,-0.0,-3.15,-7.08,1,1,1,0,0,0,0,0
178.48,4.72,3.542,175.89,-0.0,-2.59,-4.72,1,1,1,0,0,0,0,0
179.71,3.38,3.696,178.68,-0.0,-1.04,-3.38,1,1,1,0,0,0,0,0
179.61,2.56,3.75,-178.54,-0.0,1.85,-2.56,1,1,1,0,0,0,1,0
180.12,2.05,3.803,-175.74,-0.0,4.14,-2.05,1,1,1,0,0,0,1,0
180.95,1.94,3.763,-172.83,-0.0,6.22,-1.94,1,1,1,0,0,0,0,0
183.52,2.66,3.682,-171.25,-0.0,5.23,-2.66,1,1,0,0,0,0,1,0
188.45,3.59,3.53,-171.86,-0.0,-0.31,-3.59,1,1,0,0,1,0,0,0
191.43,5.13,3.401,-174.01,-0.0,-5.44,-5.13,1,1,0,0,1,0,0,0
190.41,6.57,3.147,-176.86,-0.0,-7.27,-6.57,1,1,0,0,1,0,1,0
187.01,8.32,2.91,179.27,-0.0,-7.74,-8.32,1,1,0,0,1,0,1,0
181.77,11.09,2.581,174.63,-0.0,-7.14,-11.09,1,1,0,0,1,0,0,0
173.75,13.15,2.293,170.01,-0.0,-3.74,-13.15,1,1,0,0,1,0,1,0
165.73,11.3,2.012,165.34,-0.0,-0.39,-11.3,1,0,0,0,1,0,1,0
158.95,9.65,1.675,158.94,-0.0,-0.01,-9.65,1,1,0,0,1,0,0,0
154.22,8.52,1.564,156.27,-0.0,2.06,-8.52,1,1,0,0,1,0,1,0
148.56,6.98,1.431,153.5,-0.0,4.94,-6.98,1,1,0,0,1,0,1,0
147.53,6.88,1.471,153.66,-0.0,6.12,-6.88,1,1,0,0,1,0,0,0
147.02,6.78,1.519,154.2,-0.0,7.18,-6.78,1,1,0,0,1,0,0,0
149.28,6.06,1.672,154.9,-0.0,5.62,-6.06,1,0,0,0,1,0,1,0
158.53,3.07,1.85,154.6,-0.0,-3.94,-3.07,1,0,0,0,1,0,0,0
159.97,1.84,1.873,152.31,-0.0,-7.67,-1.84,1,1,0,0,1,0,1,0
153.5,2.05,1.872,149.69,-0.0,-3.81,-2.05,1,1,0,0,1,0,1,0
146.51,3.38,1.752,145.62,-0.0,-0.89,-3.38,1,1,0,0,1,0,0,0
143.63,5.44,2.134,150.68,-0.0,7.05,-5.44,0,1,0,0,1,0,0,0
145.07,5.34,2.267,151.92,3.37,6.85,-1.97,0,1,0,0,1,0,1,0
150.82,3.28,2.345,151.99,10.75,1.16,7.47,0,1,0,0,1,0,0,0
149.28,1.22,2.346,151.39,15.44,2.11,14.21,0,1,0,0,1,0,1,0
142.8,-1.24,2.445,150.15,13.79,7.34,15.03,0,1,0,0,1,0,1,0
142.91,-1.86,2.528,148.58,8.79,5.67,10.66,0,1,0,0,1,0,0,0
144.76,-2.17,2.601,146.93,2.54,2.18,4.71,0,1,0,0,1,0,0,0
146.81,-3.09,2.688,145.19,-0.0,-1.63,3.09,0,1,0,0,1,0,1,0
146.4,-2.89,2.668,143.08,-0.0,-3.32,2.89,0,1,0,0,1,0,0,0
143.63,-1.96,2.873,141.22,-0.0,-2.41,1.96,1,1,0,0,1,0,0,0
141.16,-2.38,2.927,140.38,-0.0,-0.78,2.38,1,1,0,0,0,0,1,0
139.31,-2.58,2.782,139.86,-0.0,0.55,2.58,1,1,0,0,0,0,0,0
137.97,-1.35,2.607,139.72,-0.0,1.75,1.35,1,1,0,0,0,0,0,0
137.66,0.09,2.382,139.77,-0.0,2.11,-0.09,1,1,0,0,0,0,1,0
139.51,2.66,2.179,142.39,-0.0,2.87,-2.66,1,1,1,0,0,0,1,0
144.24,6.78,2.169,144.35,-0.0,0.11,-6.78,1,0,1,0,0,0,0,1
147.74,6.78,2.77,144.07,-0.0,-3.67,-6.78,0,0,1,0,0,0,1,1
149.8,5.13,3.149,144.01,-0.0,-5.79,-5.13,0,1,1,0,0,0,0,0
152.67,3.07,3.48,144.21,0.03,-8.46,-3.04,0,1,1,0,0,0,0,0
153.29,2.35,3.714,144.7,0.03,-8.6,-2.33,0,1,1,0,0,0,0,0
152.98,1.74,3.909,145.3,-0.0,-7.68,-1.74,0,1,1,0,0,0,1,0
152.37,1.43,4.026,146.14,-0.0,-6.23,-1.43,0,1,1,0,0,0,0,0
151.95,1.43,4.098,147.13,-0.0,-4.83,-1.43,0,1,1,0,0,0,0,0
151.85,1.43,4.126,148.2,-0.0,-3.65,-1.43,0,1,1,0,0,0,1,0
152.06,1.53,4.133,149.4,-0.0,-2.66,-1.53,0,1,1,0,0,0,1,0
153.19,1.53,4.057,150.87,-0.0,-2.32,-1.53,1,1,1,0,0,0,0,0
154.22,1.53,3.874,153.61,-0.0,-0.6,-1.53,1,1,1,0,0,0,0,0
155.96,1.53,3.555,156.97,-0.0,1.01,-1.53,1,1,1,0,0,0,1,0
159.97,1.74,3.216,161.1,-0.0,1.12,-1.74,1,1,1,0,0,0,0,0
163.47,2.56,2.847,165.44,-0.0,1.97,-2.56,1,1,1,0,0,0,1,0
169.95,4.1,2.423,169.46,-0.0,-0.48,-4.1,1,1,0,0,0,0,1,0
173.44,5.13,2.247,172.07,-0.0,-1.37,-5.13,1,1,0,0,0,0,0,0
173.34,7.49,2.694,172.43,-0.0,-0.91,-7.49,0,1,0,0,0,0,0,0
172.93,8.83,2.972,171.89,0.52,-1.04,-8.31,0,1,0,0,0,0,1,0
172.72,9.14,3.21,171.44,0.45,-1.28,-8.69,0,1,0,0,0,0,0,0
171.9,9.35,3.39,170.92,0.29,-0.98,-9.06,0,1,0,0,0,0,0,0
170.56,6.78,3.565,170.46,-0.0,-0.1,-6.78,0,0,0,0,0,0,1,0
170.46,2.77,3.679,170.08,-0.0,-0.38,-2.77,0,1,0,0,0,0,0,0
170.87,0.5,3.767,169.73,-0.0,-1.14,-0.5,0,1,0,0,0,0,0,0
170.67,-0.11,3.775,169.47,-0.0,-1.2,0.11,0,1,0,0,0,0,1,0
170.67,-0.11,3.765,169.15,-0.0,-1.52,0.11,0,1,0,0,0,0,0,0
170.46,0.09,3.662,168.59,-0.0,-1.87,-0.09,1,1,0,0,0,0,0,0
170.25,0.4,3.371,167.95,-0.0,-2.3,-0.4,1,1,0,0,0,0,1,0
169.74,1.12,2.989,167.44,-0.0,-2.3,-1.12,1,1,0,0,0,0,1,0
169.33,2.77,3.268,167.28,1.91,-2.05,-0.86,0,1,0,0,0,0,0,0
168.51,4.51,3.234,167.04,7.29,-1.47,2.77,0,1,0,0,0,0,1,0
167.68,6.57,3.175,167.21,11.28,-0.48,4.71,0,1,0,0,0,0,1,0
167.68,8.93,3.391,168.12,10.61,0.44,1.68,0,1,0,0,0,0,0,0
166.76,11.4,3.664,169.06,7.62,2.3,-3.78,0,1,0,0,0,0,1,0
166.45,11.81,3.957,169.89,3.78,3.44,-8.04,0,1,0,0,0,0,1,0
166.55,10.17,4.24,170.62,-0.0,4.07,-10.17,0,1,0,0,0,0,0,0
167.27,6.26,4.536,171.12,-0.0,3.85,-6.26,0,1,0,0,0,0,0,0
167.99,0.61,4.839,171.58,-0.0,3.59,-0.61,0,1,0,0,0,0,1,0
168.71,-0.83,5.074,171.97,-0.0,3.26,0.83,1,1,0,0,0,0,1,0
169.43,-0.42,5.149,172.42,-0.0,2.99,0.42,1,1,0,0,0,0,0,0
169.95,-0.01,5.101,172.87,-0.0,2.93,0.01,1,1,0,0,0,0,1,0
170.67,0.81,5.044,173.31,-0.0,2.65,-0.81,1,1,0,0,0,0,1,0
170.87,1.12,4.897,172.65,-0.0,1.78,-1.12,1,1,0,0,1,0,0,0
170.87,1.43,4.77,171.32,-0.0,0.44,-1.43,1,1,0,0,1,0,0,0
170.15,1.53,4.482,169.62,-0.0,-0.54,-1.53,1,1,0,0,1,0,1,0
168.71,1.63,4.203,167.49,-0.0,-1.22,-1.63,1,1,0,0,1,0,0,0
166.14,1.63,3.861,163.78,-0.0,-2.37,-1.63,1,1,0,0,1,0,0,0
161.93,1.43,3.52,158.64,-0.0,-3.28,-1.43,1,1,0,0,1,0,1,0
159.15,1.02,3.204,152.1,-0.0,-7.05,-1.02,1,1,0,0,1,0,0,0
156.79,2.15,2.928,144.36,-0.0,-12.43,-2.15,1,1,0,0,1,0,0,0
150.72,3.18,2.68,134.45,-0.0,-16.27,-3.18,1,1,0,0,1,0,1,0
137.87,4.51,2.507,123.04,-0.0,-14.83,-4.51,1,1,0,0,1,0,1,0
126.56,8.21,2.288,112.02,-0.0,-14.54,-8.21,1,1,0,0,0,0,0,0
116.59,11.71,2.997,106.81,3.45,-9.78,-8.26,0,1,0,0,0,0,1,0
109.8,13.66,3.312,103.55,7.95,-6.25,-5.72,0,1,0,0,0,0,1,0
102.19,15.31,3.573,100.64,10.51,-1.55,-4.8,0,1,0,0,0,0,0,0
93.76,16.23,3.774,97.96,11.64,4.2,-4.59,0,1,0,0,0,0,1,0
89.45,16.75,3.851,97.09,11.83,7.65,-4.92,0,1,0,0,0,0,1,0
91.81,16.85,3.763,96.29,11.3,4.48,-5.55,0,1,0,0,0,0,1,0
95.1,16.23,3.619,95.37,9.65,0.27,-6.58,0,1,0,0,0,0,1,0
96.54,15.31,3.48,97.08,6.59,0.54,-8.71,0,1,0,0,0,0,1,1
96.54,14.38,3.317,98.82,2.05,2.28,-12.34,0,1,0,0,0,0,0,0
96.44,14.18,3.145,102.09,-0.0,5.65,-14.18,1,1,0,0,0,0,1,0
96.23,13.77,3.394,105.37,3.05,9.14,-10.71,0,1,0,0,0,0,1,0
98.49,14.38,3.67,107.84,5.34,9.35,-9.04,0,1,0,0,0,0,0,0
103.12,14.38,3.899,110.06,6.16,6.94,-8.22,0,1,0,0,0,0,1,0
108.16,14.28,4.167,111.01,4.56,2.85,-9.72,0,1,0,0,0,0,0,0
109.7,14.18,4.405,111.73,2.43,2.03,-11.75,0,1,0,0,0,0,1,0
