tick,player_x,player_y,player_z,player_yaw,player_pitch,on_ground,my_vx,my_vz,my_hurt,target_x,target_y,target_z,target_dist,tgt_vx,tgt_vz,tgt_hurt,out_w,out_a,out_s,out_d,out_sprint,out_left_click,out_right_click
10765,401088.95694050647,77.9097305414223,4083.76916839224,-76.851,9.404,0,0.0394,-0.0477,4,401092.47208987246,77.42759088882606,4084.0013878309906,3.556,0.3108,-0.0788,7,1,0,0,0,0,0,0
10766,401089.0175749417,77.78113593879031,4083.731552122855,-77.571,6.834,0,0.0606,-0.0376,3,401092.78291993623,77.62004544441302,4083.9225689154955,3.774,0.3108,-0.0788,6,1,0,0,0,0,1,0
10767,401089.09763017955,77.57671322423234,4083.7027895488204,-78.907,3.647,0,0.0801,-0.0288,2,401093.06361329084,77.73628029627535,4083.8754626103305,3.973,0.2807,-0.0471,5,1,0,0,0,0,0,0
10768,401089.1704804481,77.29797895854058,4083.676615605694,-80.964,-0.568,0,0.0729,-0.0262,1,401093.34430664545,77.85251514813768,4083.8283563051655,4.213,0.2807,-0.0471,4,0,0,0,0,0,0,0
10769,401089.2561300559,77.0,4083.6558515535235,-85.487,-2.213,1,0.0856,-0.0208,0,401093.56287109695,77.83917676542512,4083.7918208701103,4.39,0.2186,-0.0365,3,1,0,0,0,0,0,0
10770,401089.46106607927,77.0,4083.64691298672,-87.749,-3.036,1,0.2049,-0.0089,0,401093.78143554844,77.82583838271256,4083.755285435055,4.4,0.2186,-0.0365,2,1,0,0,0,0,1,0
10771,401089.70025982906,77.0,4083.65179751751,-88.983,-2.83,1,0.2392,0.0049,0,401093.9272070323,77.65472558847505,4083.7222736233703,4.278,0.1458,-0.033,1,1,0,0,0,0,0,0
10772,401089.95823803573,77.0,4083.6539471362066,-88.572,-3.036,1,0.258,0.0021,0,401094.0729785161,77.48361279423753,4083.6892618116854,4.143,0.1458,-0.033,0,1,0,0,0,0,1,0
10773,401090.2264508163,77.0,4083.657073688535,-90.114,-1.699,1,0.2682,0.0031,0,401094.1215690107,77.32240852949168,4083.6678412077904,3.908,0.0486,-0.0214,0,1,0,0,0,0,0,0
10774,401090.5002948435,77.0,4083.656878259515,-90.319,-1.288,1,0.2738,-0.0002,0,401094.17015950533,77.16120426474583,4083.6464206038954,3.673,0.0486,-0.0214,0,1,0,0,0,0,0,0
10775,401090.7772123247,77.0,4083.6562919737353,-92.273,-0.054,1,0.2769,-0.0006,0,401094.08218967024,77.10746950983055,4083.5976137359303,3.307,-0.088,-0.0488,0,1,0,0,0,0,0,0
10776,401091.0557155994,77.0,4083.651407442945,-92.273,0.563,1,0.2785,-0.0049,0,401093.99421983515,77.05373475491527,4083.548806867965,2.941,-0.088,-0.0488,0,1,0,0,0,0,0,0
10777,401091.2742595951,77.0,4083.646522912155,-92.17,3.544,1,0.2185,-0.0049,0,401093.85031322343,77.03582316994351,4083.4075379119768,2.587,-0.1439,-0.1413,0,1,0,0,0,0,0,0
10778,401091.52089827426,77.0,4083.6418336731895,-91.553,7.348,1,0.2466,-0.0047,10,401093.7064066117,77.01791158497176,4083.2662689559884,2.218,-0.1439,-0.1413,0,1,0,0,0,0,0,0
10779,401091.3379799376,77.36,4083.6979867542977,-94.843,13.003,0,-0.1829,0.0562,9,401093.5751044078,77.01194105664784,4083.2712626373254,2.304,-0.1313,0.005,0,1,0,0,0,0,0,0
10780,401091.2634958819,77.63440000534058,4083.7264991689635,-95.563,13.825,0,-0.0745,0.0285,8,401093.44380220387,77.00597052832393,4083.2762563186625,2.313,-0.1313,0.005,10,1,0,0,0,0,0,0
10781,401091.24818869215,77.82491201428223,4083.7396083719395,-100.086,14.031,0,-0.0153,0.0131,7,401093.54586813593,77.11856368554929,4083.3716708791085,2.432,0.1021,0.0954,9,1,0,0,0,0,0,0
10782,401091.25935053825,77.9332137851529,4083.747104638032,-106.152,11.975,0,0.0112,0.0075,6,401093.647934068,77.23115684277465,4083.4670854395545,2.505,0.1021,0.0954,8,1,0,0,0,0,0,0
10783,401091.27034143166,77.96094952114596,4083.7456928111,-107.592,8.993,0,0.011,-0.0014,5,401093.79653937864,77.4249378951831,4083.51972362637,2.592,0.1486,0.0526,7,1,0,0,0,0,0,0
10784,401091.2990279438,77.9097305414223,4083.7397734943165,-105.844,5.498,0,0.0287,-0.0059,4,401093.9451446893,77.61871894759156,4083.572361813185,2.667,0.1486,0.0526,6,1,0,0,0,0,0,0
10785,401091.34964752273,77.78113593879031,4083.7274405239964,-102.348,3.441,0,0.0506,-0.0123,3,401094.0363464595,77.73539596506104,4083.61074120879,2.69,0.0912,0.0384,5,1,0,0,0,0,0,0
10786,401091.4206060161,77.57671322423234,4083.710787470022,-96.591,1.488,0,0.071,-0.0167,2,401094.12754822976,77.85207298253053,4083.6491206043947,2.722,0.0912,0.0384,4,1,0,0,0,0,1,0
10787,401091.51049426,77.29797895854058,4083.6927470467226,-92.376,0.151,0,0.0899,-0.018,1,401094.1683654865,77.83888198835369,4083.6723304029297,2.712,0.0408,0.0232,3,1,0,0,0,0,0,0
10788,401091.5850313903,77.0,4083.681841959717,-92.17,2.516,1,0.0745,-0.0109,10,401094.2091827432,77.82569099417685,4083.6955402014646,2.751,0.0408,0.0232,2,1,0,0,0,0,1,0
10789,401091.170095034,77.36,4083.6771527207516,-93.609,4.264,0,-0.4149,-0.0047,9,401094.20195516216,77.65462732945123,4083.713693467643,3.046,-0.0072,0.0182,1,1,0,0,0,0,0,0
10790,401091.0392477925,77.63440000534058,4083.676832428179,-92.89,6.32,0,-0.1308,-0.0003,8,401094.1947275811,77.48356366472561,4083.731846733822,3.16,-0.0072,0.0182,10,1,0,0,0,0,1,1
10791,401090.93975319056,77.82491201428223,4083.6758707018803,-93.507,8.171,0,-0.0995,-0.001,7,401094.33815172076,77.43695910981707,4083.7274811558814,3.421,0.1434,-0.0044,9,1,0,0,0,0,0,0
10792,401090.87464751594,77.9332137851529,4083.6743472637377,-92.89,8.582,0,-0.0651,-0.0015,6,401094.4815758604,77.39035455490853,4083.723115577941,3.648,0.1434,-0.0044,8,1,0,0,0,0,1,0
10793,401090.8408506561,77.96094952114596,4083.6730970196427,-92.067,7.759,0,-0.0338,-0.0013,5,401094.6752172403,77.53106970327235,4083.7112437186274,3.859,0.1936,-0.0119,7,1,0,0,0,0,0,0
10794,401090.8355596545,77.9097305414223,4083.6721982320073,-90.422,5.703,0,-0.0053,-0.0009,4,401094.8688586202,77.67178485163618,4083.699371859314,4.04,0.1936,-0.0119,6,1,0,0,0,0,0,0
10795,401090.8610391724,77.78113593879031,4083.6720418897953,-89.086,4.47,0,0.0255,-0.0002,3,401095.03757241345,77.77077323442411,4083.6849979062094,4.177,0.1687,-0.0144,5,1,0,0,0,0,0,0
10796,401090.9097019062,77.57671322423234,4083.672432732847,-86.618,3.441,0,0.0487,0.0004,2,401095.2062862067,77.86976161721205,4083.670623953105,4.307,0.1687,-0.0144,4,1,0,0,0,0,0,0
10797,401090.9734079455,77.29797895854058,4083.6551519139525,-85.487,3.339,0,0.0637,-0.0173,1,401095.31460747117,77.8506744114747,4083.665832635403,4.376,0.1083,-0.0048,3,1,1,0,0,0,0,0
10798,401091.0511435885,77.0,4083.6225368818436,-81.478,2.722,1,0.0777,-0.0326,0,401095.4229287356,77.83158720573735,4083.6610413177013,4.45,0.1083,-0.0048,2,1,1,0,0,0,1,0
10799,401091.22627918265,77.0,4083.51543710865,-80.758,3.544,1,0.1751,-0.1071,0,401095.4798691571,77.65855813715824,4083.6490275451342,4.306,0.0569,-0.012,1,1,1,0,0,0,0,0
10800,401091.4273566151,77.0,4083.3809913468817,-79.833,3.853,1,0.2011,-0.1344,0,401095.53680957854,77.48552906857913,4083.637013772567,4.146,0.0569,-0.012,0,1,1,0,0,0,0,0
10801,401091.64374940755,77.0,4083.233243668559,-78.085,4.058,1,0.2164,-0.1477,0,401095.5037063857,77.32368604571941,4083.6330091817113,3.894,-0.0331,-0.004,0,1,1,0,0,0,0,0
10802,401091.8707310979,77.0,4083.081543212396,-75.617,3.647,1,0.227,-0.1517,0,401095.4706031928,77.1618430228597,4083.6290045908554,3.645,-0.0331,-0.004,0,1,1,0,0,0,0,0
10803,401092.10643919144,77.0,4082.9324302536475,-73.561,4.264,1,0.2357,-0.1491,0,401095.31373546185,77.10789534857314,4083.627669727237,3.284,-0.1569,-0.0013,0,1,1,0,0,0,0,0
10804,401092.34927217115,77.0,4082.788895464746,-71.608,5.086,1,0.2428,-0.1435,10,401095.1568677309,77.05394767428658,4083.6263348636185,2.93,-0.1569,-0.0013,0,1,1,0,0,0,0,0
10805,401092.1616112892,77.36,4082.6770437340715,-70.58,6.423,0,-0.1877,-0.1119,9,401094.9899951539,77.03596511619105,4083.7092232424125,3.028,-0.1669,0.0829,0,1,1,0,0,0,0,0
10806,401092.1235592866,77.63440000534058,4082.629150022065,-64.411,6.115,0,-0.0381,-0.0479,8,401094.8231225769,77.01798255809553,4083.7921116212065,3.003,-0.1669,0.0829,0,1,1,0,0,0,1,0
10807,401092.1134399626,77.82491201428223,4082.5769325509455,-55.055,7.245,0,-0.0101,-0.0522,7,401094.64249838464,77.01198837206368,4083.9447410808043,2.988,-0.1806,0.1526,10,1,1,0,0,0,0,0
10808,401092.1298117167,77.9332137851529,4082.5248679508118,-52.691,10.433,0,0.0164,-0.0521,6,401094.76166558976,77.12257558137578,4084.161077387203,3.203,0.1192,0.2163,9,1,1,0,0,0,1,0
10809,401092.15184654493,77.96094952114596,4082.4765240006786,-57.214,14.237,0,0.022,-0.0483,5,401094.97652705986,77.29005038758386,4084.357384924802,3.459,0.2149,0.1963,8,1,1,0,0,0,0,0
10810,401092.18836015736,77.9097305414223,4082.443143655564,-60.504,14.648,0,0.0365,-0.0334,4,401095.19138852996,77.45752519379192,4084.553692462401,3.698,0.2149,0.1963,7,1,0,0,0,0,0,0
10811,401092.243757361,77.78113593879031,4082.4252925635956,-59.476,12.797,0,0.0554,-0.0179,3,401095.46092568664,77.61751679586128,4084.7128783082676,3.951,0.2695,0.1592,6,1,0,0,0,0,0,0
10812,401092.31610370707,77.57671322423234,4082.4219793977027,-52.485,6.526,0,0.0723,-0.0033,2,401095.7304628433,77.77750839793063,4084.872064154134,4.207,0.2695,0.1592,5,1,0,0,0,0,1,0
10813,401092.40214559046,77.29797895854058,4082.4374699575637,-52.279,3.853,0,0.086,0.0155,1,401095.96614189557,77.83083893195375,4084.987626102756,4.415,0.2357,0.1156,4,1,0,0,0,0,0,0
10814,401092.50057877216,77.0,4082.4671498630532,-52.588,2.413,1,0.0984,0.0297,0,401096.2018209478,77.88416946597687,4085.1031880513783,4.629,0.2357,0.1156,3,1,0,0,0,0,1,0
10815,401092.69130542735,77.0,4082.5714561088953,-52.896,2.002,1,0.1907,0.1043,0,401096.38454729854,77.78736297731791,4085.1833753675855,4.592,0.1827,0.0802,2,1,0,0,0,0,0,0
10816,401092.89695001335,77.0,4082.7052380034283,-52.793,1.488,1,0.2056,0.1338,0,401096.56727364927,77.69055648865896,4085.2635626837928,4.527,0.1827,0.0802,1,1,0,0,0,0,0,0
10817,401093.11062157963,77.0,4082.855269403107,-54.13,1.282,1,0.2137,0.15,0,401096.69068243285,77.46037099243931,4085.3007084558617,4.36,0.1234,0.0371,0,1,0,0,0,0,0,0
10818,401093.24785513466,77.0,4083.06545302549,-55.672,0.563,1,0.1372,0.2102,0,401096.8140912164,77.23018549621966,4085.3378542279306,4.235,0.1234,0.0371,0,1,0,0,1,0,1,0
10819,401093.3468923255,77.0,4083.307863870491,-59.373,0.768,1,0.099,0.2424,0,401096.8031441443,77.15345699747978,4085.2981528186206,3.991,-0.0109,-0.0397,0,1,0,0,1,0,0,0
10820,401093.4332553793,77.0,4083.5660562070816,-62.972,1.488,1,0.0864,0.2582,0,401096.7921970722,77.0767284987399,4085.2584514093105,3.762,-0.0109,-0.0397,0,1,0,0,1,0,0,0
10821,401093.52055566874,77.0,4083.8305901595922,-67.392,2.31,1,0.0873,0.2645,0,401096.65313138143,77.05115233249326,4085.2660509395405,3.446,-0.1391,0.0076,0,1,0,0,1,0,0,0
10822,401093.5986655247,77.0,4084.037377717555,-72.122,3.03,1,0.0781,0.2068,10,401096.5140656907,77.02557616624662,4085.2736504697705,3.167,-0.1391,0.0076,0,1,0,0,1,0,1,0
10823,401093.26858557545,77.36,4083.8730018398765,-76.851,5.086,0,-0.3301,-0.1644,9,401096.3114604605,77.01705077749774,4085.3178503131803,3.386,-0.2026,0.0442,0,1,0,0,1,0,0,0
10824,401093.10209654283,77.63440000534058,4083.805318420412,-79.421,8.685,0,-0.1665,-0.0677,8,401096.10885523027,77.00852538874886,4085.36205015659,3.443,-0.2026,0.0442,10,1,0,0,1,0,1,0
10825,401092.9756338608,77.82491201428223,4083.7483903631583,-79.216,12.078,0,-0.1265,-0.0569,7,401096.0725701535,77.12026692583258,4085.5330334377268,3.643,-0.0363,0.171,9,1,0,0,0,0,0,0
10826,401092.8655583767,77.9332137851529,4083.6975339666446,-70.785,11.769,0,-0.1101,-0.0509,6,401096.03628507676,77.2320084629163,4085.7040167188634,3.817,-0.0363,0.171,8,1,0,0,0,0,1,1
10827,401092.7838940477,77.96094952114596,4083.657687557727,-64.617,12.283,0,-0.0817,-0.0398,5,401096.1283567178,77.4255056419442,4085.886011145909,4.054,0.0921,0.182,7,1,0,0,0,0,0,0
10828,401092.73259641347,77.9097305414223,4083.6323214275426,-55.98,8.376,0,-0.0513,-0.0254,4,401096.2204283589,77.6190028209721,4086.0680055729545,4.264,0.0921,0.182,6,1,0,0,0,0,1,0
10829,401092.7070141526,77.78113593879031,4083.6234915229475,-54.85,6.834,0,-0.0256,-0.0088,3,401096.3136189059,77.7355852139814,4086.212003715303,4.44,0.0932,0.144,5,1,0,0,0,0,0,0
10830,401092.70456635446,77.57671322423234,4083.630095928341,-54.541,6.115,0,-0.0024,0.0066,2,401096.4068094529,77.85216760699069,4086.356001857652,4.606,0.0932,0.144,4,1,0,0,0,0,0,0
10831,401092.72530799784,77.29797895854058,4083.6508732414845,-52.382,4.881,0,0.0207,0.0208,1,401096.4795396353,77.83894507132713,4086.456084571768,4.718,0.0727,0.1001,3,1,0,0,0,0,0,0
10832,401092.76434188697,77.0,4083.685333149407,-47.858,2.722,1,0.039,0.0345,0,401096.5522698177,77.82572253566357,4086.556167285884,4.824,0.0727,0.1001,2,1,0,0,0,0,0,0
10833,401092.92960156454,77.0,4083.710208312846,-46.933,2.311,1,0.1653,0.0249,0,401096.57651321177,77.65464835710905,4086.620778190589,4.712,0.0242,0.0646,1,1,1,0,0,0,0,0
10834,401093.14966294455,77.0,4083.7195001689583,-42.512,1.077,1,0.2201,0.0093,0,401096.60075660585,77.48357417855453,4086.6853890952943,4.576,0.0242,0.0646,0,1,1,0,0,0,0,0
10835,401093.39959257725,77.0,4083.7302594745456,-40.148,0.974,1,0.2499,0.0108,0,401096.56717107055,77.32238278570303,4086.6860927301964,4.344,-0.0336,0.0007,0,1,1,0,0,0,0,0
10836,401093.66548391525,77.0,4083.7471968383365,-38.708,2.105,1,0.2659,0.0169,0,401096.53358553525,77.16119139285152,4086.6867963650984,4.11,-0.0336,0.0007,0,1,1,0,0,0,0,0
10837,401093.939780282,77.0,4083.7706853221657,-37.166,3.236,1,0.2743,0.0235,0,401096.4494736902,77.10746092856768,4086.582864243399,3.771,-0.0841,-0.1039,0,1,1,0,0,0,0,0
10838,401094.2182240202,77.0,4083.8013155190183,-33.465,3.75,1,0.2784,0.0306,0,401096.3653618451,77.05373046428383,4086.4789321216995,3.433,-0.0841,-0.1039,0,1,1,0,0,0,0,0
10839,401094.49752065144,77.0,4083.844105494463,-29.044,4.675,1,0.2793,0.0428,0,401096.3269078967,77.03582030952255,4086.288038081133,3.053,-0.0385,-0.1909,0,1,1,0,0,0,0,0
10840,401094.7139162102,77.0,4083.893879353597,-24.623,6.834,1,0.2164,0.0498,10,401096.28845394833,77.01791015476127,4086.0971440405665,2.708,-0.0385,-0.1909,0,1,1,0,0,0,1,0
10841,401094.4373364473,77.36,4083.59498996137,-26.885,10.021,0,-0.2766,-0.2989,9,401096.2860526322,77.01194010317418,4085.866846027044,2.95,-0.0024,-0.2303,0,1,1,0,0,0,0,0
10842,401094.29781487427,77.63440000534058,4083.454520433716,-29.044,12.489,0,-0.1395,-0.1405,8,401096.2836513161,77.0059700515871,4085.636548013522,3.017,-0.0024,-0.2303,10,1,0,0,0,0,1,0
10843,401094.17332113296,77.82491201428223,4083.3311462578026,-34.082,14.853,0,-0.1245,-0.1234,7,401096.4911842107,77.11856336772473,4085.6222820090147,3.335,0.2075,-0.0143,9,1,0,0,0,0,0,1
10844,401094.06222463667,77.9332137851529,4083.2221216911926,-39.428,14.339,0,-0.1111,-0.109,6,401096.6987171053,77.23115668386237,4085.6080160045076,3.624,0.2075,-0.0143,8,1,0,0,0,0,1,1
10845,401093.9735609303,77.96094952114596,4083.1380412458434,-44.054,12.797,0,-0.0887,-0.0841,5,401096.9658114035,77.42493778924158,4085.749094003005,4.007,0.2671,0.1411,7,1,0,0,0,0,0,0
10846,401093.91058746766,77.9097305414223,4083.079819366473,-44.157,8.582,0,-0.063,-0.0582,4,401097.23290570173,77.6187188946208,4085.890172001503,4.361,0.2671,0.1411,6,1,0,0,0,0,1,0
10847,401093.8710202069,77.78113593879031,4083.0451015509498,-45.391,5.909,0,-0.0396,-0.0347,3,401097.4677704678,77.7353959297472,4086.030948001002,4.675,0.2349,0.1408,5,1,0,0,0,0,0,0
10848,401093.85314129095,77.57671322423234,4083.031386698959,-46.625,3.133,0,-0.0179,-0.0137,2,401097.7026352339,77.8520729648736,4086.171724000501,4.976,0.2349,0.1408,4,1,0,0,0,0,0,0
10849,401093.85537910846,77.29797895854058,4083.0363905669456,-48.681,0.871,0,0.0022,0.005,1,401097.87467348925,77.8388819765824,4086.281149333667,5.194,0.172,0.1094,3,1,0,0,0,0,0,0
10850,401093.87449297134,77.0,4083.05321027872,-50.017,-1.905,1,0.0191,0.0168,0,401098.0467117446,77.8256909882912,4086.3905746668333,5.406,0.172,0.1094,2,1,0,0,0,0,1,0
10851,401093.90334701055,77.0,4083.197911463382,-52.896,-3.447,1,0.0289,0.1447,0,401098.16655782977,77.65462732552747,4086.4687164445554,5.413,0.1198,0.0781,1,1,0,0,1,0,0,0
10852,401093.8600007942,77.0,4083.3550012608566,-55.364,-4.989,1,-0.0433,0.1571,0,401098.2864039149,77.48356366276374,4086.5468582222775,5.479,0.1198,0.0781,0,0,0,0,1,0,1,0
10853,401093.8596565109,77.0,4083.568568175313,-56.906,-5.709,1,-0.0003,0.2136,0,401098.32635260996,77.32237577517583,4086.562488814852,5.387,0.0399,0.0156,0,1,0,0,1,0,0,0
10854,401093.88650400005,77.0,4083.812279976727,-58.654,-5.709,1,0.0268,0.2437,0,401098.366301305,77.16118788758791,4086.578119407426,5.267,0.0399,0.0156,0,1,0,0,1,0,1,0
10855,401093.9319024629,77.0,4084.071568799194,-61.018,-4.886,1,0.0454,0.2593,0,401098.32753420336,77.10745859172528,4086.489579604951,5.018,-0.0388,-0.0885,0,1,0,0,1,0,0,0
10856,401093.99263773306,77.0,4084.3379835736755,-63.897,-3.961,1,0.0607,0.2664,0,401098.2887671017,77.05372929586264,4086.4010398024757,4.766,-0.0388,-0.0885,0,1,0,0,1,0,1,0
10857,401094.1402044539,77.0,4084.539325758367,-68.112,-2.727,1,0.1476,0.2013,0,401098.25501140114,77.0358195305751,4086.2048598683173,4.439,-0.0338,-0.1962,0,1,0,0,0,0,0,0
10858,401094.3389218579,77.0,4084.6967458107347,-68.935,-2.316,1,0.1987,0.1574,0,401098.22125570057,77.01790976528756,4086.008679934159,4.098,-0.0338,-0.1962,0,1,0,0,0,0,1,0
10859,401094.56628484273,77.0,4084.8283653987714,-70.991,-1.596,1,0.2274,0.1316,0,401098.189170467,77.01193984352504,4085.766203289439,3.742,-0.0321,-0.2425,0,1,0,0,0,0,0,0
10860,401094.810831682,77.0,4084.9416742273092,-74.075,0.151,1,0.2445,0.1133,0,401098.1570852335,77.00596992176253,4085.5237266447193,3.397,-0.0321,-0.2425,0,1,0,0,0,0,1,0
10861,401095.06682138727,77.0,4085.038460794812,-76.131,1.899,1,0.256,0.0968,0,401098.05264015566,77.00397994784169,4085.432484429813,3.012,-0.1044,-0.0912,0,1,0,0,0,0,0,0
10862,401095.33026813477,77.0,4085.1216928935273,-86.824,6.012,1,0.2634,0.0832,0,401097.9481950778,77.00198997392084,4085.3412422149067,2.627,-0.1044,-0.0912,0,1,0,0,0,0,0,0
10863,401095.60130491236,77.0,4085.1741694971074,-92.992,8.993,1,0.271,0.0525,0,401097.7883800519,77.00132664928056,4085.404578143271,2.199,-0.1598,0.0633,0,1,0,0,0,0,0,0
10864,401095.8173233111,77.0,4085.184719256508,-101.423,13.723,1,0.216,0.0105,0,401097.628565026,77.00066332464027,4085.4679140716353,1.833,-0.1598,0.0633,0,1,0,0,0,0,0,0
10865,401096.06018312264,77.0,4085.1654332784033,-100.6,14.031,1,0.2429,-0.0193,10,401097.439876684,77.00044221642685,4085.6036093810903,1.448,-0.1887,0.1357,0,1,0,0,0,0,1,0
10866,401095.70780573523,77.36,4084.920864000491,-92.273,15.059,0,-0.3524,-0.2446,9,401097.251188342,77.00022110821342,4085.7393046905454,1.784,-0.1887,0.1357,10,1,0,0,0,0,0,0
10867,401095.54086892516,77.63440000534058,4084.786352252966,-78.599,12.489,0,-0.1669,-0.1345,8,401097.33412556135,77.11473073880894,4085.774119793697,2.112,0.0829,0.0348,9,1,0,0,0,0,1,0
10868,401095.4139314627,77.82491201428223,4084.668955789417,-64.719,11.255,0,-0.1269,-0.1174,7,401097.4170627807,77.22924036940447,4085.8089348968488,2.381,0.0829,0.0348,8,1,0,0,0,0,0,0
10869,401095.32145201537,77.9332137851529,4084.5729837609983,-56.906,10.947,0,-0.0925,-0.096,6,401097.5384585205,77.42366024626965,4085.8205399312324,2.594,0.1214,0.0116,7,1,0,0,0,0,0,0
10870,401095.29229486006,77.96094952114596,4084.5344779112306,-54.747,10.844,0,-0.0292,-0.0385,5,401097.6598542603,77.61808012313483,4085.832144965616,2.722,0.1214,0.0116,6,1,0,0,0,0,0,0
10871,401095.2971620032,77.9097305414223,4084.5281572465387,-51.457,6.731,0,0.0049,-0.0063,4,401097.7419861735,77.73497008208989,4085.825596643744,2.773,0.0821,-0.0065,5,1,0,0,0,0,1,0
10872,401095.31707958627,77.78113593879031,4084.53826575319,-55.981,4.161,0,0.0199,0.0101,3,401097.8241180867,77.85186004104494,4085.8190483218723,2.816,0.0821,-0.0065,4,1,0,0,0,0,0,0
10873,401095.3490531746,77.57671322423234,4084.5580382725184,-59.065,2.516,0,0.032,0.0198,2,401097.8410787245,77.8387400273633,4085.8064488812483,2.8,0.017,-0.0126,3,1,0,0,0,0,1,0
10874,401095.4000040649,77.29797895854058,4084.589097061971,-61.841,1.385,0,0.051,0.0311,1,401097.85803936224,77.82562001368166,4085.7938494406244,2.788,0.017,-0.0126,2,1,0,0,0,0,0,0
10875,401095.450276152,77.0,4084.6180663495834,-61.327,2.002,1,0.0503,0.029,10,401097.8428595748,77.6545800091211,4085.7688162937498,2.734,-0.0152,-0.025,1,1,0,0,0,0,1,0
10876,401095.071731567,77.36,4084.446778846162,-63.28,5.909,0,-0.3785,-0.1713,9,401097.8276797874,77.48354000456055,4085.743783146875,3.048,-0.0152,-0.025,10,1,0,0,0,0,0,0
10877,401094.9477203465,77.63440000534058,4084.3906650535237,-61.738,7.451,0,-0.124,-0.0561,8,401097.8747031916,77.4369433363737,4085.7666887645833,3.24,0.047,0.0229,9,0,0,0,0,0,1,1
10878,401094.8348701326,77.82491201428223,4084.339601500751,-60.607,8.685,0,-0.1129,-0.0511,7,401097.92172659584,77.39034666818685,4085.7895943822914,3.438,0.047,0.0229,8,0,0,0,0,0,0,0
10879,401094.74924493843,77.9332137851529,4084.3027421055585,-60.504,7.554,0,-0.0856,-0.0369,6,401097.9686510639,77.5310644454579,4085.8180629215276,3.581,0.0469,0.0285,7,1,0,0,0,0,1,0
10880,401094.6934958249,77.96094952114596,4084.2817250779276,-61.43,5.703,0,-0.0557,-0.021,5,401098.015575532,77.67178222272895,4085.846531460764,3.684,0.0469,0.0285,6,1,0,0,0,0,0,0
10881,401094.6651239837,77.9097305414223,4084.2747827688304,-61.43,3.75,0,-0.0284,-0.0069,4,401098.041633688,77.7707714818193,4085.866437640509,3.735,0.0261,0.0199,5,1,0,0,0,0,0,0
10882,401094.6616654611,77.78113593879031,4084.2806484539683,-59.887,2.413,0,-0.0035,0.0059,3,401098.06769184396,77.86976074090964,4085.8863438202543,3.767,0.0261,0.0199,4,1,0,0,0,0,0,0
10883,401094.6836991432,77.57671322423234,4084.298748786244,-58.242,1.796,0,0.022,0.0181,2,401098.05554456264,77.8506738272731,4085.8929792135027,3.74,-0.0121,0.0066,3,1,0,0,0,0,0,0
10884,401094.7290405668,77.29797895854058,4084.309266239796,-56.083,1.796,0,0.0453,0.0105,1,401098.0433972813,77.83158691363656,4085.899614606751,3.715,-0.0121,0.0066,2,1,1,0,0,0,0,0
10885,401094.79579370806,77.0,4084.3138196205714,-53.719,1.18,1,0.0668,0.0046,0,401097.9976815209,77.65855794242437,4085.8809930711673,3.625,-0.0457,-0.0186,1,1,1,0,0,0,0,0
10886,401094.98492914217,77.0,4084.2940393796184,-53.616,2.413,1,0.1891,-0.0198,0,401097.95196576044,77.48552897121218,4085.8623715355834,3.391,-0.0457,-0.0186,0,1,1,0,0,0,0,0
10887,401095.21661732,77.0,4084.263656391148,-53.616,2.516,1,0.2317,-0.0304,0,401097.8533938403,77.32368598080812,4085.814497690389,3.076,-0.0986,-0.0479,0,1,1,0,0,0,1,0
10888,401095.47153929865,77.0,4084.2274843018604,-53.41,2.825,1,0.2549,-0.0362,10,401097.7548219202,77.16184299040407,4085.7666238451948,2.758,-0.0986,-0.0479,0,1,1,0,0,0,0,0
10889,401095.1131731347,77.36,4083.95924342757,-53.41,2.825,0,-0.3584,-0.2682,9,401097.5761312801,77.10789532693605,4085.7298325634633,3.044,-0.1787,-0.0368,0,1,1,0,0,0,0,0
10890,401095.0214741363,77.63440000534058,4083.8675695313423,-49.915,3.03,0,-0.0917,-0.0917,8,401097.39744064,77.05394766346802,4085.693041281732,3.052,-0.1787,-0.0368,0,1,1,0,0,0,0,0
10891,401094.963913998,77.82491201428223,4083.7819337272917,-48.989,6.012,0,-0.0576,-0.0856,7,401097.18162709335,77.03596510897869,4085.732860854488,3.057,-0.2158,0.0398,0,1,1,0,0,0,1,0
10892,401094.9307511583,77.9332137851529,4083.720707100571,-50.12,8.068,0,-0.0332,-0.0612,6,401096.9658135467,77.01798255448935,4085.7726804272443,3.031,-0.2158,0.0398,10,1,0,0,0,0,0,0
10893,401094.9044823134,77.96094952114596,4083.668253855311,-50.737,8.788,0,-0.0263,-0.0525,5,401096.8938756978,77.1265717029929,4085.9734536181627,3.157,-0.0719,0.2008,9,1,0,0,0,0,1,1
10894,401094.89574772486,77.9097305414223,4083.6329089679484,-50.634,8.685,0,-0.0087,-0.0353,4,401096.82193784893,77.23516085149646,4086.174226809081,3.259,-0.0719,0.2008,8,1,0,0,0,0,0,0
10895,401094.90749555366,77.78113593879031,4083.6168792270073,-47.344,8.89,0,0.0117,-0.016,3,401096.8708752326,77.42760723433098,4086.3869845393874,3.414,0.0489,0.2128,7,1,0,0,0,0,0,0
10896,401094.9369072247,77.57671322423234,4083.619547783361,-38.708,5.909,0,0.0294,0.0027,2,401096.9198126163,77.6200536171655,4086.5997422696937,3.58,0.0489,0.2128,6,1,0,0,0,0,0,0
